Copper T,Copper C,Brass T,Brass C,Ti T,Ti C,PB T,PB C,S T,S C,Al T,Al C
203.406845,3170348.918,205.955582,6584385.336,303.137238,587955.3935,284.975677,28567552.62,288.304504,173591.1191,200.334946,8093721.679
203.518936,3168438.412,206.168701,6582238.837,303.220337,588046.3724,285.14151,28529462.55,288.500824,173613.9213,200.467514,8090430.21
203.624176,3166802.666,206.264404,6579021.711,303.292999,587889.2447,285.297607,28548494.88,288.698639,173891.6773,200.592056,8087141.417
203.737808,3165168.609,206.412094,6575807.729,303.37735,587922.3172,285.45639,28529462.55,288.906769,173982.3227,200.709778,8085498.023
203.847717,3163264.339,206.658035,6571527.301,303.470306,588087.7358,285.632202,28510455.58,289.100586,174521.7329,200.837692,8082213.238
203.954834,3161090.835,206.855499,6584385.336,303.562012,587971.933,285.803497,28510455.58,289.30658,174436.0498,200.977692,8077291.062
204.056076,3159733.911,207.022949,6571527.301,303.659576,587492.6642,285.976837,28491473.91,289.481537,175144.3013,201.081161,8075651.669
204.152985,3158649.21,207.250381,6568320.635,303.70636,587674.3638,286.149902,28491473.91,289.656525,175141.5163,201.186783,8072374.878
204.254517,3157023.554,207.445572,6565117.097,303.758331,587723.9378,286.321106,28472517.51,289.805664,175709.6374,201.314407,8069100.745
204.349869,3154858.614,207.619064,6564049.946,303.848541,587666.1023,286.479248,28434680.28,289.989105,175510.8424,201.426804,8067464.674
204.446457,3153236.857,207.85762,6557654.314,303.949768,587657.841,286.654694,28453586.32,290.167114,176392.5004,201.515717,8062560.44
204.547958,3151346.912,208.052444,6557654.314,304.023651,587624.7982,286.824371,28415799.35,290.358429,176291.802,201.619766,8059294.262
204.66777,3149728.763,208.139175,6551271.133,304.101166,587616.5381,286.994965,28434680.28,290.540283,176944.1402,201.756363,8056030.729
204.777069,3147573.813,208.264175,6573666.818,304.156891,587798.3144,287.160645,28396943.48,290.70459,176456.5554,201.877747,8054399.954
204.901474,3145959.534,208.539688,6548084.201,304.242737,587600.0186,287.332733,28415799.35,290.883392,177432.5214,201.990494,8051140.383
204.941376,3143809.737,208.773392,6523753.678,304.323029,587566.9823,287.510529,28378112.61,291.066803,177536.4354,202.100723,8047883.449
205.025604,3142735.94,208.921661,6544900.367,304.408905,587666.1023,287.688965,28396943.48,291.220734,178703.0359,202.213455,8044629.149
205.148453,3140858.559,209.078201,6529027.529,304.496918,587657.841,287.85434,28378112.61,291.378571,178797.8006,202.326492,8041377.48
205.272903,3138983.419,209.212738,6539600.853,304.586151,587533.9497,288.023315,28396943.48,291.584106,179284.8083,202.440765,8038128.439
205.398544,3136575.813,209.348557,6533252.753,304.654755,587600.0186,288.213287,28359306.71,291.770447,179860.5902,202.567398,8034882.022
205.475327,3134972.793,209.48053,6531139.457,304.727051,587451.3845,288.382538,28396943.48,291.958649,179865.4855,202.719131,8031638.226
205.59848,3133104.673,209.785233,6531139.457,304.799347,587641.3192,288.5336,28340525.71,292.091888,180344.5535,202.863129,8028397.049
205.733719,3131238.777,210.100189,6526916.965,304.875977,587509.1777,288.701599,28340525.71,292.26001,180358.3349,203.019211,8026777.441
205.862778,3129907.355,210.234375,6522699.93,304.984894,587484.4078,288.870544,28321769.57,292.450317,180713.4389,203.135605,8021922.535
205.990891,3128577.065,210.280243,6519540.727,305.054077,587517.4348,289.028229,28321769.57,292.637543,180760.8918,203.228485,8020305.538
206.12674,3126982.208,210.292053,6521646.522,305.135315,587418.3649,289.198059,28321769.57,292.798035,181078.8747,203.342438,8015458.455
206.254562,3125123.596,210.413147,6517436.292,305.203613,587550.4655,289.380341,28303038.24,292.98465,181004.4795,203.472824,8013844.063
206.362244,3123532.257,210.61235,6512181.143,305.280212,587575.241,289.555634,28284331.67,293.138153,181635.2993,203.610596,8010617.228
206.442413,3123002.171,210.804535,6513231.494,305.352203,587311.0769,289.716888,28321769.57,293.322632,181595.37,203.735321,8005781.846
206.56337,3121148.286,211.000198,6512181.143,305.441711,587484.4078,289.89035,28265649.81,293.502808,181676.245,203.849274,8002561.499
206.694885,3119296.601,211.181213,6505886.139,305.526306,587294.5745,290.045227,28284331.67,293.681793,181883.2533,203.953934,7999343.742
206.837189,3117711.189,211.395004,6501696.227,305.624451,587352.3369,290.220154,28246992.62,293.848328,182439.6032,204.063507,7997735.834
206.972717,3116127.389,211.616104,6505886.139,305.685028,587302.8256,290.37442,28246992.62,294.019104,182473.8583,204.179916,7992915.985
207.085358,3114281.654,211.773178,6497511.708,305.764984,587261.5726,290.553925,28228360.04,294.204681,182694.8101,204.279907,7989705.979
207.209076,3113491.294,211.927399,6494376.852,305.847137,587096.6184,290.727905,28246992.62,294.406372,182706.9325,204.391357,7988101.942
207.305618,3111122.62,212.097549,6496466.42,305.937836,587426.6195,290.894897,28228360.04,294.583496,182974.0331,204.507736,7984895.8
207.38913,3109545.504,212.235138,6519540.727,306.028595,587327.5802,291.06189,28209752.02,294.750244,183210.4192,204.626297,7981692.231
207.485031,3107707.556,212.338364,6490201.746,306.110077,587228.5743,291.24707,28191168.52,294.923096,183246.9969,204.737106,7978491.232
207.604767,3106133.901,212.503708,6466298.681,306.201721,587179.0839,291.43045,28191168.52,295.108673,183539.1254,204.854095,7975292.799
207.742767,3104038.171,212.64003,6480827.358,306.282288,587195.5798,291.597382,28172609.49,295.267548,183757.5563,204.978546,7972096.929
207.854111,3102468.228,212.895798,6482908.214,306.360413,587203.8281,291.751312,28191168.52,295.415771,184042.0899,205.111969,7968903.62
207.938232,3102206.725,213.136597,6477708.576,306.436676,587071.8833,291.911835,28154074.88,295.574951,184245.2812,205.230804,7965712.867
208.035049,3101422.482,213.264954,6472517.273,306.502808,587146.0949,292.074524,28117078.72,295.721954,184380.9916,205.364182,7962524.669
208.152893,3100116.29,213.438492,6470443.08,306.590118,587096.6184,292.235992,28135564.64,295.884155,184641.6626,205.484268,7960931.527
208.271973,3098289.468,213.587524,6471480.01,306.670105,586915.2758,292.399567,28080179.67,296.060852,184565.3427,205.583328,7957747.155
208.393845,3096725.334,213.712967,6468370.217,306.751282,587302.8256,292.57193,28117078.72,296.232697,184992.0989,205.692245,7954565.328
208.510773,3096204.306,213.87413,6451835,306.828766,587154.3418,292.728485,28117078.72,296.367249,184862.7273,205.812637,7951386.046
208.631073,3094642.276,214.142548,6460092.028,306.914856,587113.1097,292.881744,28098617.08,296.509399,185226.463,205.932083,7948209.303
208.748611,3094121.95,214.40744,6461125.642,306.985291,587022.4193,293.03949,28098617.08,296.687561,185035.6084,206.050003,7945035.098
208.871094,3092821.898,214.487991,6454928.911,307.055969,586964.7218,293.212738,28080179.67,296.830322,185686.5418,206.167908,7941863.428
208.997864,3091263.278,214.473999,6451835,307.137756,587104.8639,293.376556,28043377.34,296.972748,185406.2673,206.272186,7938694.288
209.107376,3089187.56,214.40712,6447714.396,307.253052,586898.7957,293.546112,28061766.44,297.13089,185994.8818,206.386993,7935527.677
209.202896,3088150.746,214.434189,6446685.068,307.338226,587063.6387,293.704193,28043377.34,297.306641,185761.7033,206.521286,7932363.591
209.309891,3087114.628,214.635406,6445656.068,307.395111,586907.0357,293.859222,28043377.34,297.472961,186272.7396,206.643188,7929202.027
209.411011,3085303.092,214.980804,6439488.959,307.459076,586923.5163,294.022949,28025012.32,297.632904,185827.5196,206.764786,7924464.404
209.506897,3083752.039,215.291794,6439488.959,307.529755,586964.7218,294.194031,28025012.32,297.803772,186520.8902,206.874619,7922886.454
209.610794,3081944.447,215.456375,6436409.829,307.613708,586907.0357,294.348694,28006671.35,298.001862,186221.2996,207.005203,7919732.439
209.719604,3080912.489,215.62471,6430260.393,307.68103,587063.6387,294.49942,28006671.35,298.202667,186817.2212,207.127411,7916580.934
209.841766,3080396.768,215.848785,6429236.629,307.771729,586758.7519,294.660431,27970061.32,298.370514,186331.5631,207.25116,7911858.376
209.940674,3079108.223,216.027313,6445656.068,307.869781,586865.8382,294.809021,27970061.32,298.516479,186840.4613,207.379868,7908713.133
210.066544,3077820.755,216.12851,6428213.191,307.94696,586915.2758,294.964569,27970061.32,298.694275,186848.9137,207.510406,7905570.39
210.191422,3076277.214,216.163193,6415957.303,308.036407,586832.8844,295.142242,27970061.32,298.866882,187013.8876,207.645309,7902430.144
210.302719,3075249.047,216.339478,6420037.403,308.115997,586816.4089,295.331726,27951792.17,299.024963,187231.1239,207.761292,7899292.391
210.422699,3073451.406,216.659271,6417996.705,308.19101,586890.556,295.506653,27970061.32,299.159119,187017.0631,207.876984,7896157.129
210.555313,3071912.244,216.755325,6415957.303,308.266327,586775.2242,295.662781,27933546.88,299.286285,187287.3695,207.994827,7893024.355
210.667221,3069862.423,216.789078,6411882.386,308.353607,586841.1225,295.810394,27915325.39,299.427368,187252.3447,208.113922,7889894.066
210.764587,3067815.336,217.015915,6408829.593,308.432617,586742.2806,295.973785,27915325.39,299.571198,187553.1354,208.244781,7886766.258
210.843414,3067303.991,217.2052,6410864.465,308.506073,586816.4089,296.139282,27951792.17,299.703796,187288.4311,208.367279,7885203.284
210.937378,3066281.812,217.352493,6397660.847,308.586578,586791.6974,296.302032,27897127.65,299.875153,187721.4888,208.490372,7880518.077
211.043411,3065515.625,217.491837,6379468.446,308.656647,586734.0452,296.464172,27878953.63,300.075256,187558.4584,208.591171,7877397.698
211.136765,3063984.398,217.769821,6399688.632,308.727051,586849.3609,296.62085,27878953.63,300.226929,187985.2806,208.681503,7875838.435
211.25206,3062199.899,218.01091,6395634.347,308.812775,586709.3407,296.782043,27878953.63,300.352234,187668.1797,208.811386,7872721.76
211.354034,3060671.983,218.154648,6378460.791,308.905609,586758.7519,296.941742,27860803.27,300.485443,188189.7742,208.924591,7868051.369
211.481995,3058637.13,218.342621,6391585.195,308.970428,586824.6465,297.094177,27860803.27,300.668823,188139.4125,209.038391,7866495.803
211.606888,3056858.853,218.489532,6384511.504,309.063232,586701.1063,297.237183,27842676.53,300.820496,188225.1506,209.146637,7861832.795
211.714417,3055336.26,218.597015,6384511.504,309.132721,586717.5753,297.38504,27878953.63,300.920044,188036.6298,209.259476,7860279.686
211.81488,3054068.591,218.741058,6375439.732,309.196625,586808.1715,297.529846,27842676.53,301.068939,188156.5539,209.38382,7855624.042
211.934753,3052801.973,218.938217,6380476.42,309.281433,586594.0801,297.680695,27842676.53,301.223236,188349.6098,209.506897,7852523.342
212.042603,3051536.406,219.128326,6373427.283,309.35611,586725.8101,297.85614,27806493.71,301.361847,188376.4544,209.626236,7849425.088
212.17395,3050271.887,219.329269,6376446.434,309.428619,586651.7047,298.033356,27824573.35,301.536469,188546.2898,209.754562,7847876.878
212.318558,3048250.836,219.514938,6377453.453,309.510681,586635.2394,298.226562,27788437.54,301.673248,188573.1905,209.893066,7844782.29
212.446167,3046989.038,219.668137,6371416.104,309.603424,586610.5431,298.382233,27788437.54,301.799713,188743.381,210.022644,7840144.98
212.558945,3045476.259,219.808014,6385521.073,309.697144,586594.0801,298.543396,27770404.81,301.924957,188725.0546,210.116943,7837056.485
212.642685,3043964.981,219.924026,6363384.063,309.757385,586717.5753,298.663025,27788437.54,302.072601,188953.8502,210.23378,7835513.149
212.743103,3042203.719,220.035599,6355372.248,309.818542,586676.4044,298.93222,27752395.47,302.220245,189076.0294,210.375397,7832428.302
212.875641,3040444.493,220.15921,6356372.622,309.872894,586610.5431,298.962524,27734409.47,302.397217,188852.3347,210.495316,7829345.882
213.013779,3038687.301,220.327057,6358374.313,309.948792,586569.3873,299.084564,27734409.47,302.546051,189085.7672,210.62085,7826265.888
213.129288,3036431.036,220.517395,6352373.016,310.029907,586445.9544,299.282288,27734409.47,302.702118,188959.253,210.753143,7823188.316
213.246399,3035429.327,220.726196,6348378.441,310.11319,587286.3237,299.39975,27716446.77,302.842773,188946.2868,210.842804,7820113.163
213.341537,3033928.002,220.916245,6356372.622,310.162323,585813.1493,299.564789,27698507.33,302.992798,189068.4561,210.942352,7815504.964
213.447495,3033677.925,221.016022,6345385.805,310.239441,586487.0929,299.674683,27716446.77,303.141602,188996.0004,211.050522,7812435.848
213.553741,3031928.544,221.245743,6341400.01,310.312836,586552.9265,299.616547,27698507.33,303.27951,189024.111,211.172638,7810902.193
213.665878,3029432.924,221.523682,6340404.344,310.380432,586643.4719,300.135742,27698507.33,303.456421,189095.5061,211.287308,7806304.841
213.756393,3027688.433,221.735596,6333443.423,310.454163,586404.8217,300.337036,27680591.09,303.60553,188961.4142,211.403473,7803242.944
213.843765,3026194.753,221.876038,6334436.904,310.538635,586742.2806,300.397583,27662698.01,303.750061,189199.45,211.539795,7800183.449
213.961472,3024453.989,222.040237,6327489.073,310.626801,586470.6368,300.564056,27662698.01,303.896729,188873.9246,211.663116,7797126.352
214.079468,3022715.226,222.228607,6326497.77,310.710052,586536.4667,300.707214,27662698.01,304.027649,189278.5671,211.757385,7794071.65
214.180756,3020978.461,222.402634,6311665.406,310.784698,586561.1568,300.839172,27626981.16,304.141937,188840.4623,211.865234,7791019.341
214.246872,3018996.029,222.575424,6322535.661,310.850128,586495.3213,300.98233,27644828.05,304.274048,189276.3986,212.003036,7787969.421
214.355286,3017263.534,222.684982,6308707.275,310.937958,586536.4667,301.160858,27644828.05,304.411041,188685.1801,212.134094,7784921.889
214.47168,3016027.255,222.834198,6316601.793,311.014435,586421.2741,301.330658,27626981.16,304.558838,189237.3746,212.262955,7781876.74
214.602646,3013557.733,222.997482,6307721.847,311.107819,586585.8489,301.488617,27609157.3,304.685822,188894.4396,212.372009,7778833.973
214.721817,3012571.056,223.109222,6309693.01,311.194122,586865.8382,301.628082,27609157.3,304.805542,189242.7936,212.494385,7775793.585
214.841644,3011092.251,223.335281,6288077.743,311.264771,586133.4902,301.838379,27591356.43,304.919525,188767.1028,212.612091,7772755.572
214.927811,3009368.814,223.67691,6308707.275,311.332642,585517.7606,301.904053,27591356.43,305.0625,189530.4478,212.722412,7768203.001
215.026306,3007647.347,223.700089,6281231.181,311.407593,586445.9544,302.089142,27573578.49,305.196411,188952.7697,212.836426,7766686.663
215.128189,3005927.85,223.830872,6303783.213,311.495117,586520.0079,302.263428,27573578.49,305.317902,189297.0012,212.952591,7763655.761
215.251404,3004455.558,223.959732,6284163.596,311.55899,586503.5499,302.393524,27555823.45,305.450317,189029.5178,213.057037,7760627.223
215.377991,3003229.75,224.063232,6295920.684,311.635773,585714.6533,302.555359,27573578.49,305.592957,189229.7884,213.158646,7757601.048
215.516602,3001515.298,224.18576,6269528.841,311.711639,586569.3873,302.700256,27538091.26,305.706879,189156.1261,213.269531,7754577.231
215.612915,3000291.888,224.353027,6293958.115,311.797272,586462.4091,302.841827,27538091.26,305.863434,189125.8113,213.398346,7751555.771
215.699982,2998580.788,224.566315,6274399.513,311.88205,586528.2372,302.973999,27520381.88,306.012756,188990.5955,213.529053,7747027.993
215.808929,2997848.057,224.778625,6303783.213,311.938538,586487.0929,303.136993,27520381.88,306.146301,188667.9423,213.673294,7744012.412
215.942596,2996627.633,224.967117,6278301.503,312.030365,586273.2356,303.286682,27520381.88,306.282898,189037.0879,213.806122,7740999.178
216.061768,2995408.203,225.142593,6254962.092,312.111145,586561.1568,303.447296,27502695.26,306.407074,188826.4333,213.932144,7737988.287
216.194839,2993459.178,225.366287,6269528.841,312.171326,586478.8647,303.580963,27502695.26,306.540924,188947.3672,214.052917,7734979.738
216.299149,2991755.86,225.543976,6271476.202,312.23764,586363.6947,303.71283,27485031.35,306.709229,188445.2116,214.148041,7731973.528
216.402542,2990054.48,225.703217,6265637.745,312.307648,586520.0079,303.863403,27467390.13,306.865417,188301.3087,214.244385,7728969.653
216.513962,2988597.693,225.899261,6270502.37,312.37796,586437.7274,303.991028,27467390.13,306.997772,188390.4167,214.36142,7725968.111
216.652847,2986899.902,226.121933,6252056.861,312.458405,586445.9544,304.130096,27449771.53,307.124054,188301.3087,214.469833,7721470.167
216.810867,2984961.929,226.317642,6260780.661,312.521942,586536.4667,304.297607,27449771.53,307.239746,187826.0625,214.581314,7719972.016
216.929977,2983268.265,226.408051,6249154.328,312.59198,586363.6947,304.437286,27449771.53,307.388672,187419.0952,214.684143,7715481.05
217.016983,2981335.001,226.584381,6251089.05,312.679779,586561.1568,304.584534,27432175.53,307.499207,187736.4208,214.790665,7712489.973
217.102798,2979645.449,226.765457,6255931.102,312.756531,586421.2741,304.743225,27432175.53,307.611877,187775.8953,214.915741,7709501.215
217.195694,2977957.811,226.940811,6235644.729,312.836029,586478.8647,304.894104,27414602.06,307.736633,187759.8901,215.023819,7705022.419
217.310455,2976272.084,227.108215,6240462.875,312.906952,586454.1816,305.037659,27414602.06,307.846283,187755.6225,215.134369,7702039.445
217.447464,2975550.213,227.263931,6243357.338,312.976044,586404.8217,305.183655,27397051.1,307.979187,187582.9482,215.25354,7699058.78
217.560425,2972906.348,227.379333,6236607.763,313.044525,586503.5499,305.326904,27397051.1,308.128998,187716.1565,215.385666,7696080.42
217.641556,2971706.144,227.471909,6236607.763,313.134125,586470.6368,305.452332,27379522.6,308.262451,187589.3379,215.515976,7693104.364
217.737808,2969787.831,227.599045,6210709.822,313.215485,586388.3702,305.608307,27379522.6,308.395966,187660.7189,215.634537,7690130.609
217.850128,2968829.603,227.76358,6230834.017,313.27536,586503.5499,305.760315,27362016.51,308.521301,187621.2928,215.727753,7687159.152
217.969223,2967632.687,228.018112,6206891.372,313.316772,586528.2372,305.906921,27362016.51,308.664764,187578.6886,215.850937,7684189.991
218.083664,2965958.626,228.223236,6219318.538,313.383392,586915.2758,306.038361,27344532.79,308.787048,187492.4744,215.994797,7681223.122
218.193497,2965002.867,228.369995,6207845.544,313.477631,585427.5624,306.169189,27344532.79,308.919006,187397.8366,216.118271,7676777.112
218.316589,2963570.383,228.541779,6221234.827,313.568481,586421.2741,306.319672,27327071.4,309.055786,187185.5154,216.216751,7675296.253
218.445221,2961900.901,228.753159,6232757.411,313.644623,586470.6368,306.47168,27327071.4,309.161774,187262.9569,216.325668,7672336.246
218.575058,2960233.298,228.923309,6216446.315,313.717957,586404.8217,306.621857,27309632.3,309.273743,187002.2453,216.43309,7667900.515
218.682739,2959519.185,229.047531,6183132.026,313.761871,586470.6368,306.772919,27309632.3,309.4039,186994.8373,216.559341,7664946.209
218.770935,2958091.994,229.170776,6208800.01,313.815002,586520.0079,306.931213,27292215.45,309.508942,186628.3464,216.684311,7660519.017
218.850189,2957378.914,229.324783,6206891.372,313.87912,586470.6368,307.061768,27274820.79,309.622192,186828.8405,216.801895,7659044.422
218.950119,2955479.048,229.505356,6203077.614,313.985321,586635.2394,307.206451,27274820.79,309.762878,186475.6271,216.929977,7654624.043
219.067627,2954055.75,229.715378,6190715.202,314.052826,586380.1448,307.318542,27274820.79,309.892059,186886.9587,217.039841,7651679.956
219.193146,2952396.967,229.855408,6197365.756,314.112701,586487.0929,307.47049,27240097.91,310.028809,186846.8005,217.168533,7648738.134
219.289368,2954055.75,229.930176,6199268.539,314.155029,586462.4091,307.618774,27240097.91,310.180359,186739.0926,217.278702,7645798.573
219.40625,2952633.822,230.028992,6192613.904,314.230255,586577.618,307.760773,27222769.6,310.305298,186526.1548,217.399033,7642861.27
219.530518,2951449.927,230.242157,6165196.224,314.291901,586536.4667,307.940155,27222769.6,310.441132,186691.6139,217.520309,7638459.546
219.666504,2949794.068,230.323227,6186921.291,314.372314,586561.1568,308.051331,27205463.33,310.559143,186905.9871,217.651718,7635527.878
219.797226,2947903.932,230.481873,6183132.026,314.456116,586421.2741,308.181519,27188179.05,310.682617,186425.1267,217.77919,7632598.46
219.919327,2946959.772,230.548401,6180293.123,314.539886,586610.5431,308.317688,27188179.05,310.793945,186667.3563,217.869858,7628208.545
220.027863,2946252.049,230.737778,6179347.401,314.612,586462.4091,308.447845,27170916.71,310.913818,186243.3419,218.003479,7625284.74
220.124054,2944366.447,231.013901,6175567.406,314.673065,586585.8489,308.59671,27153676.28,311.089722,186610.4285,218.123779,7622363.175
220.212189,2942953.829,231.188019,6174623.129,314.737213,586569.3873,308.741058,27153676.28,311.235504,186237.0435,218.222488,7619443.848
220.297638,2942012.837,231.378922,6168963.53,314.817291,586454.1816,308.886627,27136457.72,311.319092,186322.1068,218.324615,7616526.756
220.416275,2941307.487,231.471039,6164255.116,314.880798,586635.2394,309.03186,27136457.72,311.399048,185978.132,218.442429,7612155.304
220.533142,2939897.803,231.555267,6165196.224,314.943726,586552.9265,309.16803,27136457.72,311.529419,186095.4439,218.569199,7609243.789
220.634842,2939428.208,231.867355,6159553.884,315.028412,586487.0929,309.297272,27102086.02,311.709839,186030.4851,218.676544,7606334.501
220.727341,2938958.763,232.09082,6154859.818,315.120758,586758.7519,309.432831,27102086.02,311.830536,186016.8705,218.770004,7603427.436
220.822586,2937785.807,232.157608,6155798.059,315.173553,586487.0929,309.563263,27102086.02,311.987732,185519.7338,218.869019,7600522.593
220.952042,2936613.787,232.326935,6164255.116,315.238586,586750.5161,309.696686,27067801.28,312.105682,185785.7261,218.992065,7596169.487
221.080566,2935442.701,232.552536,6151109.713,315.313751,586577.618,309.832214,27067801.28,312.197449,185655.2424,219.109573,7593270.186
221.211258,2934038.631,232.677536,6141754.413,315.391418,586561.1568,309.972595,27050691.42,312.268311,185424.9953,219.211334,7590373.097
221.34375,2932635.904,232.825928,6145493.116,315.456757,586651.7047,310.116302,27050691.42,312.347046,185302.2916,219.337799,7587478.218
221.46611,2931234.517,233.053741,6140820.448,315.510132,586363.6947,310.248505,27050691.42,312.449646,185241.0007,219.443863,7583140.037
221.592453,2929834.468,233.224609,6137087.426,315.572418,586857.5994,310.388275,27033603.17,312.576324,185246.1933,219.558899,7580250.671
221.694748,2928668.783,233.362503,6132427.527,315.65036,586758.7519,310.524078,27016536.5,312.684052,184998.3133,219.673889,7577363.507
221.820801,2927271.183,233.428009,6133358.941,315.717834,586585.8489,310.638794,27016536.5,312.80954,184950.6803,219.791992,7573036.881
221.934158,2925642.336,233.638031,6146428.503,315.811432,586709.3407,310.772491,26982467.73,312.915131,184903.0718,219.912216,7571595.77
222.038635,2924479.983,233.95874,6126844.98,315.874908,586470.6368,310.903168,26999491.37,313.028534,184895.8292,220.043289,7567275.727
222.135666,2923783.015,234.183914,6098162.982,315.964172,586734.0452,311.044708,26982467.73,313.122925,184610.7145,220.179855,7564398.436
222.184982,2922390.074,234.26709,6124057.517,316.04425,586766.9879,311.200745,26965465.54,313.221863,184556.0649,220.305618,7560086.599
222.284805,2920766.653,234.349945,6116636.665,316.099152,586701.1063,311.330505,26965465.54,313.328339,184497.3268,220.426178,7557214.772
222.406204,2919608.17,234.493164,6112932.98,316.176147,586610.5431,311.478668,26948484.77,313.432709,184390.2518,220.526367,7552911.119
222.515259,2917987.837,234.565277,6109233.777,316.237793,586569.3873,311.599365,26931525.37,313.572937,184390.2518,220.636108,7550044.739
222.62645,2917293.959,234.747696,6113858.481,316.302856,586997.6904,311.730927,26931525.37,313.669739,184222.6823,220.765274,7547180.534
222.736404,2915907.193,234.959213,6107385.854,316.3703,586923.5163,311.858582,26914587.31,313.797638,184184.6874,220.886368,7542888.298
222.852585,2914521.745,235.148575,6103693.359,316.41449,586495.3213,312.001282,26914587.31,313.946289,183940.6622,220.998581,7540029.519
222.960052,2913137.612,235.409973,6101848.786,316.47403,586857.5994,312.134003,26897670.53,314.044891,184051.3162,221.112,7537172.906
223.082626,2911985.172,235.662216,6100926.917,316.550079,586816.4089,312.272186,26897670.53,314.162811,183547.2817,221.230042,7532892.043
223.205856,2910833.644,235.758606,6095401.549,316.629791,586766.9879,312.404938,26880775.01,314.258118,183669.7132,221.381683,7531466.169
223.283127,2909913.076,235.768417,6092642.617,316.690247,586832.8844,312.536469,26863900.7,314.378723,183155.5801,221.50032,7527191.785
223.377991,2908533.317,235.858154,6089886.181,316.758057,586659.9377,312.676117,26863900.7,314.489105,183416.8678,221.614044,7524344.889
223.476868,2906925.25,235.991852,6090804.716,316.824615,586824.6465,312.790466,26847047.57,314.592194,182897.0605,221.743469,7520078.581
223.580963,2905089.635,236.129303,6085297.659,316.903107,586923.5163,312.913818,26847047.57,314.718231,183285.6225,221.863602,7517237.063
223.70105,2903256.337,236.284775,6077970.389,316.98407,586874.0772,313.047455,26847047.57,314.813507,182820.1526,221.98381,7514397.691
223.831909,2902340.556,236.376724,6080716.047,317.039581,586857.5994,313.15213,26729665.1,314.90097,183182.9956,222.117508,7510142.653
223.974792,2901196.641,236.510056,6077055.721,317.08252,586890.556,313.286346,26813404.65,314.997437,183215.4986,222.230286,7507308.636
224.100113,2900053.628,236.672455,6074313.367,317.138672,587055.3944,313.421783,26796614.79,315.103241,182940.6028,222.333801,7503061.62
224.204483,2898454.921,236.829773,6074313.367,317.19632,586808.1715,313.562622,26796614.79,315.207245,183056.141,222.429901,7500232.945
224.287628,2897542.166,237.008881,6065190.037,317.266846,586750.5161,313.709808,26763098.07,315.297699,182531.3148,222.546951,7497406.402
224.372604,2895718.378,237.14946,6093561.984,317.345367,586907.0357,313.832275,26763098.07,315.389954,182817.1181,222.656036,7493170.579
224.467407,2893896.886,237.245148,6061548.374,317.413147,586882.3165,313.96283,26763098.07,315.504822,182396.299,222.759201,7490349.355
224.579453,2892077.683,237.389816,6040693.383,317.502991,586890.556,314.098206,26746371.14,315.599762,182828.2451,222.879974,7487530.255
224.691528,2890941.842,237.524353,6057911.081,317.573517,586931.7569,314.207672,26729665.1,315.698944,182351.0027,223.001938,7483305.581
224.804169,2889126.351,237.703094,6053370.599,317.64621,586659.9377,314.328308,26729665.1,315.835785,182395.2922,223.093704,7480491.779
224.908859,2887313.14,237.890671,6053370.599,317.736053,586898.7957,314.456451,26712979.91,315.952759,182184.1039,223.212311,7476275.042
225.023972,2885502.202,238.02269,6048836.918,317.799225,589830.2671,314.580383,26712979.91,316.041046,182039.5715,223.312714,7474870.519
225.10553,2883693.535,238.11673,6047025.347,317.877716,586125.272,314.720306,26696315.55,316.123383,182169.0377,223.435608,7470660.115
225.167694,2881887.134,238.247482,6044310.023,317.973389,585706.4468,314.7052,26696315.55,316.254761,181954.3648,223.571716,7467855.813
225.267715,2880533.818,238.404388,6040693.383,318.043304,586824.6465,315.075775,26679671.96,316.356628,181839.212,223.688431,7463653.306
225.407761,2878731.372,238.586853,6027169.443,318.109528,586816.4089,315.139374,26679671.96,316.44162,181733.2003,223.796829,7459455.525
225.545959,2876706.315,238.755127,6035276.53,318.169037,586874.0772,315.198151,26663049.11,316.561279,181865.2338,223.914139,7456659.628
225.667206,2875807.203,238.86116,6033473.071,318.214111,586874.0772,315.525848,26663049.11,316.687561,181599.3621,224.016037,7453865.825
225.783508,2874235.111,238.984573,6030769.902,318.260712,586907.0357,315.369385,26646446.96,316.788513,181540.4959,224.135818,7451074.115
225.906921,2872440.536,239.22728,6028069.154,318.31958,586775.2242,315.522217,26646446.96,316.88678,181568.4277,224.258682,7446890.468
226.036133,2870648.201,239.441574,6026269.999,318.378723,586816.4089,315.68924,26629865.48,317.003998,181612.3378,224.375687,7444103.98
226.162292,2869305.417,239.605347,6020878.972,318.445251,587055.3944,315.808014,26613304.61,317.129669,181368.1079,224.495422,7439928.155
226.269669,2867740.423,239.8013,6035276.53,318.516693,586766.9879,315.956909,26596764.34,317.227844,181169.223,224.628098,7437146.873
226.382278,2866400.357,240.005112,6019084.106,318.593079,586816.4089,316.061523,26596764.34,317.328217,181322.3257,224.748169,7434367.671
226.501938,2865284.592,240.231979,6032571.746,318.653442,586948.2389,316.182678,26580244.61,317.416809,181204.9901,224.873138,7430202.759
226.626221,2864392.606,240.401382,6011915.329,318.69577,586857.5994,316.39035,26580244.61,317.506927,181051.0933,224.989792,7427428.742
226.736053,2862832.964,240.454041,6009231.438,318.768097,586882.3165,316.443359,26563745.39,317.598785,181046.1333,225.133209,7424656.797
