Tuesday over 2K,,Tuesday 4-7 kohm,,Thursday 1-50 kohm,,Thursday 4-7,
309.877563,0.032399248,264.914612,0.042077155,257.79483,0.144767129,119.83847,5.29483E-05
310.128418,0.032342042,265.092346,0.041921715,258.035675,0.144023241,119.98481,5.2766E-05
310.317078,0.032287083,265.273712,0.041749749,258.298981,0.143266065,120.149338,5.25425E-05
310.512665,0.03223532,265.454132,0.041592041,258.543823,0.142522543,120.361763,5.23078E-05
310.716705,0.032181978,265.634827,0.04141945,258.783722,0.14176198,120.535744,5.20573E-05
310.949707,0.032136196,265.824677,0.041248339,259.0159,0.141030257,120.665756,5.18342E-05
311.164276,0.032087585,265.996552,0.041071723,259.26001,0.140271723,120.871292,5.16438E-05
311.377014,0.032053707,266.113678,0.040902677,259.508728,0.139506807,121.074394,5.1433E-05
311.597595,0.032021209,266.200256,0.040773676,259.749695,0.138769288,121.231461,5.11747E-05
311.821167,0.032002526,266.309753,0.040648956,259.983643,0.137985019,121.382469,5.10509E-05
312.052887,0.031997541,266.458984,0.040523954,260.231049,0.137274153,121.513771,5.08182E-05
312.295197,0.031999434,266.637177,0.04038455,260.475067,0.136556322,121.68605,5.05893E-05
312.544647,0.032012291,266.759125,0.040211168,260.718109,0.135834751,121.834648,5.04247E-05
312.759766,0.032046505,266.926147,0.040075176,260.977112,0.134999262,121.991486,5.02204E-05
312.961853,0.032072114,267.109467,0.039922611,261.220428,0.134322149,122.125259,5.00407E-05
313.182953,0.032074785,267.248932,0.039766124,261.460358,0.133625179,122.266632,4.97869E-05
313.391693,0.032078575,267.336945,0.039637742,261.70636,0.132818188,122.441414,4.96009E-05
313.59375,0.032056594,267.475494,0.039518772,261.952972,0.132088553,122.608597,4.94389E-05
313.806335,0.032014099,267.65152,0.039390027,262.211853,0.131431511,122.780373,4.92249E-05
314.037994,0.031960639,267.853851,0.039252258,262.467621,0.130643566,122.93911,4.89882E-05
314.252686,0.031915084,268.036499,0.039114392,262.710785,0.129900336,123.08905,4.87913E-05
314.479126,0.031860387,268.252991,0.038979273,262.953613,0.129262263,123.233536,4.8561E-05
314.693512,0.031827761,268.449554,0.038826365,263.19516,0.128586862,123.322784,4.83863E-05
314.922699,0.031779412,268.582855,0.038713182,263.440125,0.127860572,123.428734,4.81654E-05
315.146332,0.031729273,268.723419,0.038600996,263.692078,0.127179629,123.577805,4.80134E-05
315.363739,0.031676592,268.899078,0.038497557,263.932648,0.12652155,123.752396,4.7791E-05
315.577148,0.031632035,269.085266,0.038382739,264.176849,0.125817488,123.888443,4.76831E-05
315.797821,0.031577906,269.279938,0.038240248,264.441925,0.125114429,124.087669,4.75112E-05
316.015411,0.031519071,269.404785,0.03812173,264.697479,0.124366966,124.206139,4.73114E-05
316.224304,0.031470781,269.493591,0.038033159,264.958466,0.123721178,124.318512,4.71866E-05
316.429901,0.031431863,269.5625,0.037964517,265.197693,0.123052959,124.49958,4.69936E-05
316.638428,0.031362632,269.690063,0.037874871,265.437225,0.122317251,124.681549,4.67507E-05
316.846069,0.031317839,269.889465,0.037765853,265.679169,0.121714151,124.857216,4.66249E-05
317.068787,0.031270382,270.088013,0.037655206,265.923492,0.121035442,124.984848,4.64915E-05
317.300781,0.031202603,270.296783,0.037541764,266.157104,0.120417186,125.09304,4.62548E-05
317.509949,0.031163899,270.518219,0.037432182,266.400818,0.119726774,125.220055,4.61146E-05
317.725342,0.031112573,270.711548,0.037333092,266.653046,0.118981431,125.406677,4.59308E-05
317.935944,0.031069679,270.840485,0.037249085,266.890869,0.118336417,125.589073,4.57259E-05
318.14563,0.031024718,270.937164,0.037192415,267.149841,0.117707334,125.741364,4.55693E-05
318.354126,0.030961258,271.088776,0.037142449,267.388824,0.1171942,125.882126,4.54001E-05
318.565002,0.03094135,271.173004,0.037077453,267.631165,0.116401761,125.978485,4.52148E-05
318.786072,0.030862563,271.313141,0.037004995,267.863068,0.11574561,126.112885,4.50359E-05
319.005981,0.030818786,271.442719,0.036929052,268.114227,0.115081132,126.27314,4.49146E-05
319.231323,0.030782471,271.574066,0.036853858,268.359283,0.114450014,126.440109,4.47183E-05
319.436707,0.030753755,271.694244,0.036788934,268.592926,0.113805661,126.627151,4.45062E-05
319.6409,0.03070919,271.827087,0.036713762,268.82782,0.113221142,126.811188,4.43268E-05
319.85202,0.030651672,271.952362,0.036633002,269.064178,0.112526283,126.964203,4.41199E-05
320.069122,0.030621095,272.051697,0.036582378,269.318909,0.11186423,127.127869,4.39344E-05
320.289551,0.0305698,272.226807,0.036522586,269.56781,0.11133459,127.251129,4.37647E-05
320.554199,0.030527407,272.40097,0.036457236,269.800446,0.110686724,127.370071,4.36085E-05
320.782776,0.030503446,272.517487,0.036401978,270.036713,0.110093021,127.495758,4.34639E-05
320.951996,0.030472239,272.611053,0.036368633,270.287354,0.109466864,127.636055,4.33177E-05
321.132904,0.030434101,272.70163,0.036331291,270.519623,0.108860718,127.79554,4.31616E-05
321.334656,0.030408336,272.807556,0.036278521,270.752747,0.10828683,127.995216,4.30054E-05
321.543854,0.030368342,272.901093,0.036231722,271.010406,0.107650126,128.208618,4.28547E-05
321.743774,0.030284742,273.029022,0.036198042,271.250854,0.107068825,128.406204,4.26874E-05
321.956238,0.030242343,273.194092,0.036137564,271.487915,0.106413839,128.607468,4.25146E-05
322.172089,0.030195431,273.286774,0.036081237,271.735657,0.105895669,128.792953,4.2371E-05
322.389404,0.029590517,273.392365,0.03606861,271.956146,0.105316715,128.964401,4.22228E-05
322.618469,0.029477423,273.507629,0.036035749,272.191925,0.104747775,129.144714,4.20552E-05
322.846893,0.029361732,273.669006,0.036008273,272.433472,0.104160681,129.333267,4.194E-05
323.053345,0.029269444,273.854584,0.035980881,272.662476,0.103586135,129.525497,4.18013E-05
323.239044,0.029165767,274.045532,0.03595428,272.892975,0.103043281,129.715927,4.16255E-05
323.433136,0.029081266,274.218353,0.035907548,273.122864,0.102451785,129.916138,4.14622E-05
323.647705,0.028990819,274.332672,0.035903357,273.345978,0.101910532,130.070938,4.13121E-05
323.853485,0.028904051,274.392975,0.035912144,273.589539,0.101350813,130.168457,4.11827E-05
324.082764,0.028738514,274.503998,0.035917434,273.825165,0.100697567,130.278488,4.10101E-05
324.294281,0.028671041,274.666229,0.035902624,274.074799,0.100186187,130.420532,4.08634E-05
324.51062,0.02850428,274.840546,0.035879694,274.320129,0.099629401,130.597031,4.07017E-05
324.720306,0.028384505,275.02417,0.035863819,274.56366,0.099105608,130.710754,4.05409E-05
324.924286,0.028287903,275.17041,0.035853159,274.804962,0.098530264,130.827515,4.04266E-05
325.121002,0.028178752,275.289215,0.035847719,275.047791,0.098011005,130.93576,4.02907E-05
325.339386,0.028080579,275.426697,0.035831951,275.297607,0.097377642,131.090668,4.0194E-05
325.541229,0.028010715,275.580475,0.03585818,275.529419,0.096909023,131.190964,4.00781E-05
325.739166,0.027967889,275.691681,0.035843526,275.771545,0.096344648,131.38768,3.99602E-05
325.93103,0.027927331,275.764618,0.035828568,276.023743,0.095798453,131.618881,3.98332E-05
326.145782,0.027839393,275.845398,0.035867561,276.259735,0.095292363,131.801285,3.96704E-05
326.357513,0.027758029,275.973206,0.035885148,276.501221,0.094733277,131.954742,3.95393E-05
326.549683,0.027685049,276.135986,0.035906061,276.743256,0.094163629,132.14299,3.94005E-05
326.740326,0.027630576,276.301758,0.035915512,276.989563,0.093702242,132.309906,3.92893E-05
326.94693,0.027593269,276.431946,0.035913176,277.237366,0.093159361,132.425842,3.918E-05
327.154724,0.027495596,276.448212,0.035924288,277.48819,0.092644837,132.557678,3.90338E-05
327.365509,0.027435815,276.497314,0.035971925,277.727112,0.092125003,132.679169,3.88987E-05
327.580811,0.027366321,276.561523,0.036014221,277.9599,0.091633028,132.788116,3.87896E-05
327.821899,0.027346225,276.687195,0.036054715,278.185638,0.091143443,132.92424,3.86533E-05
328.026062,0.027254076,276.833923,0.036116661,278.41748,0.090598929,133.057632,3.85042E-05
328.205505,0.027226441,276.999298,0.03612837,278.649872,0.090125203,133.222504,3.84053E-05
328.397369,0.027152865,277.163818,0.036147559,278.877106,0.089552036,133.386124,3.82979E-05
328.594849,0.027099704,277.234039,0.036165679,279.105804,0.089124298,133.540939,3.81698E-05
328.78183,0.027024884,277.27713,0.036206516,279.342133,0.08876397,133.720184,3.80623E-05
328.973633,0.026941615,277.38858,0.036218117,279.597961,0.088107577,133.933044,3.79737E-05
329.174988,0.026900569,277.506378,0.03624737,279.82785,0.087561855,134.093689,3.7849E-05
329.400116,0.026844784,277.567505,0.036298388,280.06839,0.087164099,134.237869,3.77489E-05
329.636963,0.026753374,277.601837,0.03636401,280.300598,0.086584818,134.434891,3.75977E-05
329.864166,0.026684079,277.695251,0.036438599,280.53656,0.086110063,134.603546,3.74832E-05
330.030975,0.02659978,277.783752,0.036465393,280.775177,0.08569689,134.757233,3.73927E-05
330.21167,0.026533782,277.839203,0.036515336,281.025665,0.085211161,134.927734,3.72782E-05
330.420807,0.026480264,277.933136,0.036621716,281.262726,0.084683623,135.123306,3.71865E-05
330.654297,0.026413533,278.040405,0.036614648,281.499451,0.084202453,135.312469,3.70834E-05
330.877869,0.02633679,278.154236,0.036701134,281.741028,0.083708585,135.495575,3.69877E-05
331.093628,0.026273994,278.260223,0.037191032,281.975586,0.083312214,135.674408,3.68896E-05
331.308441,0.026229675,278.365356,0.03695663,282.211609,0.082865916,135.861176,3.67737E-05
331.52298,0.026167443,278.452942,0.036970553,282.452545,0.082413996,136.039734,3.6673E-05
331.731171,0.026070281,278.552612,0.036923836,282.694031,0.081937828,136.235748,3.65606E-05
331.939087,0.026022746,278.680603,0.036951801,282.938232,0.081500914,136.423813,3.64572E-05
332.148163,0.025974254,278.787781,0.036965055,283.179993,0.081011111,136.589264,3.63338E-05
332.343414,0.025914503,278.8992,0.037065518,283.415955,0.080489068,136.753525,3.62267E-05
332.571716,0.025866036,278.973877,0.037082674,283.64917,0.080133011,136.895752,3.61195E-05
332.825562,0.025822291,279.040985,0.03713369,283.888702,0.079675545,137.045639,3.60272E-05
333.017181,0.025757373,279.125885,0.037255189,284.123688,0.079222876,137.189133,3.59489E-05
333.200104,0.025667036,279.243622,0.037329553,284.365021,0.078799931,137.340256,3.58479E-05
333.41095,0.025605939,279.275208,0.03739585,284.60968,0.078352665,137.483459,3.57816E-05
333.611572,0.025546777,279.285736,0.037366438,284.839111,0.077926145,137.58168,3.56881E-05
333.821503,0.025489339,279.358856,0.037504032,285.070068,0.077450087,137.745087,3.55926E-05
334.025116,0.025441441,279.431122,0.03751379,285.297333,0.077077563,137.948914,3.54638E-05
334.244965,0.02537576,279.511169,0.037753374,285.52002,0.076685177,138.094009,3.53861E-05
334.454559,0.025324151,279.562378,0.037844849,285.75943,0.076268242,138.213089,3.52674E-05
334.65274,0.025224737,279.619232,0.038036613,286.006104,0.075797521,138.360916,3.5177E-05
334.845215,0.025161773,279.662567,0.03789611,286.231445,0.075390375,138.508179,3.50937E-05
335.051819,0.025116622,279.780243,0.038070564,286.472321,0.074942066,138.632782,3.50054E-05
335.270081,0.025091033,279.891022,0.038181293,286.71347,0.074556171,138.778214,3.49075E-05
335.469147,0.025024403,279.979492,0.038312647,286.951813,0.07414761,138.917542,3.48238E-05
335.640869,0.024975371,280.011108,0.038230977,287.18988,0.073732546,139.068832,3.47384E-05
335.832092,0.024879125,280.075806,0.038403714,287.422424,0.073333109,139.195602,3.46819E-05
336.041077,0.024805145,280.158875,0.038493616,287.65863,0.072901209,139.292389,3.45935E-05
336.258972,0.024740351,280.244324,0.038622905,287.896942,0.072526113,139.390991,3.44959E-05
336.467346,0.024656413,280.330383,0.038752804,288.123993,0.072136682,139.512909,3.44262E-05
336.67569,0.024566401,280.444702,0.038823378,288.359802,0.071751557,139.684433,3.43591E-05
336.883392,0.024507237,280.57077,0.038941891,288.591064,0.07135534,139.833328,3.42741E-05
337.085114,0.024446812,280.683624,0.038974042,288.80954,0.070947375,139.958344,3.41972E-05
337.290375,0.024377793,280.774475,0.03904868,289.05838,0.070575824,140.073227,3.41091E-05
337.513977,0.024299137,280.836121,0.039138976,289.298676,0.070183112,140.216324,3.40196E-05
337.72049,0.024255552,280.92218,0.039218759,289.530762,0.069770241,140.379639,3.39213E-05
337.931152,0.024194936,280.995575,0.039348085,289.761627,0.069418921,140.531647,3.38594E-05
338.144867,0.024135861,281.079498,0.039215147,289.994293,0.069058506,140.662491,3.3774E-05
338.341705,0.024046143,281.120117,0.039344103,290.211426,0.068706123,140.777435,3.37212E-05
338.545746,0.024143233,281.103607,0.039593652,290.464996,0.068247517,140.942337,3.36647E-05
338.765991,0.024021443,281.072296,0.039685332,290.702728,0.067937578,141.170395,3.35869E-05
338.968567,0.024080604,281.090332,0.039747791,290.941406,0.06755003,141.367844,3.35038E-05
339.16449,0.023890921,281.151733,0.039853237,291.17215,0.06719736,141.534012,3.3451E-05
339.360748,0.023841411,281.229034,0.039849913,291.407715,0.066817738,141.684891,3.33589E-05
339.559937,0.023710408,281.327972,0.039922709,291.66333,0.066424777,141.854767,3.33188E-05
339.778076,0.023620626,281.487396,0.039844843,291.904938,0.066091491,142.023758,3.32384E-05
339.996155,0.023576804,281.544525,0.040131656,292.1362,0.065749946,142.168198,3.31357E-05
340.21637,0.023541272,281.606812,0.040222267,292.376556,0.065382739,142.327698,3.30996E-05
340.416473,0.023460239,281.683502,0.040287292,292.618713,0.065029779,142.480759,3.30215E-05
340.621399,0.023433733,281.675079,0.040310581,292.862976,0.064692923,142.628326,3.29435E-05
340.839142,0.023360468,281.716858,0.04041885,293.104492,0.064296066,142.786621,3.28872E-05
341.05603,0.023306925,281.764984,0.040468475,293.344177,0.063961178,142.923462,3.28191E-05
341.259705,0.023235544,281.847717,0.040584595,293.587738,0.063616981,143.098343,3.2742E-05
341.461548,0.023200262,281.921082,0.040640047,293.819214,0.063268913,143.258209,3.26878E-05
341.664307,0.023112293,281.975189,0.040700383,294.051208,0.062955817,143.416275,3.26177E-05
341.870941,0.023069374,282.00528,0.040783941,294.288391,0.06256518,143.578003,3.2555E-05
342.083313,0.022992601,282.03772,0.040940568,294.514954,0.062243739,143.719482,3.24985E-05
342.274628,0.022932309,282.029633,0.041083882,294.749969,0.061914119,143.828751,3.24275E-05
342.479767,0.022842943,282.010376,0.040962451,,,143.977325,3.23734E-05
342.680389,0.022796174,282.029327,0.041097953,,,144.149246,3.2321E-05
342.889404,0.022740567,282.066925,0.041182572,,,144.316269,3.22451E-05
343.10199,0.02264902,282.136353,0.041258668,,,144.488495,3.21976E-05
343.308014,0.022593233,282.221161,0.04140376,,,144.643875,3.21189E-05
343.509491,0.022529823,282.300842,0.041419264,,,144.801697,3.20429E-05
343.701691,0.022497094,282.361603,0.041615497,,,144.976471,3.19949E-05
343.898682,0.022426638,282.43103,0.042854064,,,145.123886,3.19496E-05
344.10376,0.022336221,282.543793,0.043261728,,,145.244904,3.18859E-05
344.303436,0.022280254,282.706116,0.041737152,,,145.389557,3.18242E-05
344.518677,0.022222302,282.824646,0.042013901,,,145.547165,3.17814E-05
344.741119,0.02216546,282.944305,0.04208726,,,145.680176,3.17171E-05
344.95459,0.022121158,283.038971,0.042141326,,,145.855606,3.1662E-05
345.155701,0.022048741,283.117126,0.042415641,,,146.047943,3.16135E-05
345.366455,0.022016857,283.09906,0.044054427,,,146.210495,3.15539E-05
345.576569,0.021974996,283.140289,0.042295686,,,146.38504,3.15006E-05
345.783386,0.02187481,283.164642,0.04273093,,,146.570343,3.14389E-05
345.980011,0.021830959,283.200409,0.042758816,,,146.763062,3.13911E-05
346.17453,0.021757744,283.229553,0.042862921,,,146.958557,3.13411E-05
346.387024,0.021686745,283.294189,0.042949426,,,147.143295,3.12785E-05
346.594757,0.021622117,283.367523,0.0427666,,,147.28717,3.12251E-05
346.800629,0.021571771,283.441162,0.042875805,,,147.419403,3.11782E-05
347.017609,0.021517191,283.503357,0.042843586,,,147.566956,3.11205E-05
347.216583,0.021507245,283.581177,0.042900352,,,147.70166,3.10682E-05
347.419769,0.021437818,283.657227,0.043005826,,,147.804047,3.10032E-05
347.612457,0.021381549,283.709839,0.043109855,,,147.877213,3.09709E-05
347.811981,0.021283057,283.76181,0.043075507,,,147.928879,3.09239E-05
348.016022,0.021237742,283.821014,0.042686394,,,147.975922,3.08983E-05
348.214996,0.021187503,283.876312,0.043669352,,,148.042679,3.08482E-05
348.398682,0.021132655,283.855591,0.043359403,,,148.096497,3.08017E-05
348.582642,0.021024943,283.829712,0.043413206,,,148.189972,3.07402E-05
348.807343,0.020979483,283.817719,0.043245719,,,148.374237,3.07012E-05
349.010773,0.020926685,283.850739,0.043271772,,,148.570465,3.06423E-05
349.226166,0.020854208,283.910858,0.043411496,,,148.757797,3.05841E-05
349.446655,0.020774281,283.891052,0.043390093,,,148.904556,3.05354E-05
349.664429,0.020705802,283.918365,0.043558438,,,149.021469,3.05111E-05
349.845398,0.020647499,283.973053,0.043672721,,,149.167282,3.04506E-05
350.049988,0.020594706,284.005524,0.043763085,,,149.329742,3.04284E-05
350.271027,0.020498375,284.019928,0.043914741,,,149.461441,3.03596E-05
350.483398,0.02046647,284.058105,0.043834191,,,149.609161,3.03324E-05
350.681702,0.020399586,284.091461,0.043982364,,,149.794128,3.03002E-05
350.869476,0.020333831,284.067413,0.04394558,,,149.993256,3.02505E-05
351.071045,0.020283519,284.062897,0.044036262,,,150.168701,3.01973E-05
351.283081,0.020214818,284.099274,0.044150805,,,150.36171,3.01506E-05
351.499634,0.02013872,284.107971,0.044207508,,,150.552261,3.01033E-05
351.703857,0.020076795,284.143158,0.044274548,,,150.712067,3.00494E-05
351.929077,0.020048458,284.164764,0.04430311,,,150.867249,3.00181E-05
352.133301,0.019999917,284.182495,0.04435551,,,151.01474,2.99614E-05
352.34079,0.019935145,284.223938,0.044469108,,,151.20813,2.98948E-05
352.555542,0.019882012,284.29184,0.044400625,,,151.41629,2.98898E-05
352.775879,0.019829521,284.386505,0.044276929,,,151.584442,2.98251E-05
352.985504,0.019759976,284.438782,0.044555705,,,151.745239,2.97807E-05
353.175323,0.019704697,284.517792,0.044550877,,,151.86351,2.97387E-05
353.353485,0.019641656,284.636444,0.044613317,,,151.948837,2.97265E-05
353.540894,0.019624334,284.735901,0.044593752,,,152.012299,2.97041E-05
353.763,0.019566221,284.822418,0.044683533,,,152.149368,2.96357E-05
353.980988,0.01951167,284.915558,0.044477589,,,152.342834,2.95868E-05
354.203094,0.019487099,285.009857,0.044575437,,,152.523666,2.95641E-05
354.400665,0.019451003,285.107147,0.044314345,,,152.682648,2.95454E-05
354.597961,0.019409727,285.195465,0.044516887,,,152.776947,2.94854E-05
354.805695,0.019370298,285.21051,0.044655306,,,152.902054,2.9468E-05
354.999969,0.019323133,285.281982,0.044553054,,,153.110062,2.94349E-05
355.20929,0.019260453,285.321625,0.044387303,,,153.276794,2.93615E-05
355.404419,0.019208437,285.32373,0.044418901,,,153.446579,2.93278E-05
355.605865,0.019178458,285.384705,0.044783194,,,153.619522,2.93116E-05
355.804626,0.019085605,285.461853,0.044456463,,,153.75943,2.92659E-05
356.020386,0.019078483,285.512939,0.044552829,,,153.877213,2.92273E-05
356.230469,0.019017403,285.556458,0.045046366,,,153.98262,2.91743E-05
356.451324,0.018982178,285.633667,0.044732056,,,154.053848,2.91308E-05
356.652161,0.018933014,285.720734,0.044944149,,,154.165131,2.91163E-05
356.846985,0.018899053,285.799713,0.044890916,,,154.257004,2.90949E-05
357.038483,0.018845044,285.866974,0.04502208,,,154.398529,2.90508E-05
357.237793,0.018790103,285.952271,0.044989039,,,154.595535,2.90088E-05
357.437958,0.01878407,286.033325,0.045075481,,,154.795044,2.89471E-05
357.634857,0.018713691,286.115295,0.045228204,,,154.999802,2.89324E-05
357.854187,0.018675379,286.196045,0.045356517,,,155.209198,2.88863E-05
358.071716,0.018624349,286.266022,0.045323682,,,155.366791,2.88546E-05
358.275482,0.018586905,286.342285,0.045398924,,,155.482758,2.88356E-05
358.481293,0.018519365,286.375916,0.045426825,,,155.622803,2.87908E-05
358.679016,0.018504886,286.429047,0.045487406,,,155.779816,2.87643E-05
358.884003,0.018468281,286.5065,0.045479152,,,155.932816,2.8728E-05
359.080841,0.018406453,286.600464,0.045521443,,,156.080582,2.86777E-05
359.294739,0.018358078,286.668274,0.045443795,,,156.22345,2.86504E-05
359.519989,0.018305367,286.692627,0.045592967,,,156.385696,2.86309E-05
359.717712,0.018295798,286.715118,0.045589067,,,156.537521,2.85744E-05
359.90976,0.018251687,286.76828,0.045542062,,,156.680389,2.85715E-05
360.104187,0.018207599,286.859558,0.045618584,,,156.823563,2.85164E-05
360.307251,0.018184973,286.959167,0.045734913,,,156.961502,2.84893E-05
360.497803,0.018108257,287.051331,0.045660759,,,157.094818,2.84688E-05
360.689789,0.018077804,287.118835,0.045768545,,,157.257156,2.84246E-05
360.897369,0.018031735,287.170746,0.045934545,,,157.411148,2.84011E-05
361.10376,0.017990287,287.165375,0.046144106,,,157.508682,2.8425E-05
361.335541,0.017942329,287.168365,0.046037687,,,157.595734,2.83413E-05
361.540039,0.017908492,287.213715,0.046048841,,,157.732788,2.83048E-05
361.730865,0.017876196,287.268921,0.046047598,,,157.893616,2.82627E-05
361.925812,0.017810195,287.283936,0.046140387,,,158.069855,2.8241E-05
362.129486,0.017766815,287.298645,0.046187229,,,158.199234,2.82088E-05
362.338196,0.017709821,287.338226,0.046303749,,,158.341873,2.81836E-05
362.559174,0.017656416,287.429199,0.046316953,,,158.482346,2.81605E-05
362.774445,0.017609116,287.512604,0.046409018,,,158.609848,2.81358E-05
362.985535,0.017563524,287.552216,0.046454197,,,158.78093,2.80947E-05
363.19751,0.017510594,287.580444,0.046450043,,,158.973007,2.80408E-05
363.411285,0.017461307,287.675568,0.046554517,,,159.157959,2.80378E-05
363.626556,0.017404345,287.774292,0.046633985,,,159.300644,2.80155E-05
363.841492,0.017349042,287.894012,0.046600833,,,159.434998,2.79792E-05
364.042389,0.017293693,287.990936,0.046622228,,,159.594055,2.79422E-05
364.247162,0.017234873,288.058472,0.046622262,,,159.754654,2.7918E-05
364.445953,0.01716632,288.132843,0.046745901,,,159.892105,2.78876E-05
364.651917,0.017161249,288.211182,0.04695692,,,160.058594,2.78465E-05
364.843811,0.017116443,288.311066,0.046916598,,,160.240875,2.78231E-05
365.03302,0.01708891,288.413971,0.046772411,,,160.375244,2.7806E-05
365.253601,0.017041158,288.524078,0.046825865,,,160.538681,2.78289E-05
365.468231,0.016982452,288.635345,0.046916736,,,160.719406,2.77402E-05
365.654724,0.016928412,288.708252,0.046944915,,,160.806549,2.77077E-05
365.858551,0.016903692,288.789581,0.046958521,,,160.927658,2.76861E-05
366.074036,0.016843651,288.883148,0.046973565,,,161.066086,2.76627E-05
366.276062,0.016803319,288.982147,0.047033508,,,161.243469,2.76184E-05
366.481079,0.016775397,289.077789,0.047055483,,,161.447418,2.7588E-05
366.674103,0.0167596,289.175568,0.047124422,,,161.620789,2.75801E-05
366.883575,0.016701778,289.229858,0.047093128,,,161.774704,2.7553E-05
367.096344,0.016670225,289.195679,0.047189518,,,161.91687,2.75081E-05
367.329712,0.016647163,289.195068,0.047226198,,,162.066772,2.75112E-05
367.555939,0.016558469,289.212769,0.04732442,,,162.216064,2.74535E-05
367.762695,0.01652249,289.210052,0.047342794,,,162.317459,2.74589E-05
367.96225,0.016484799,289.212769,0.047361567,,,162.450378,2.74309E-05
368.164246,0.01649333,289.274872,0.047347748,,,162.587021,2.74022E-05
368.366821,0.016487711,289.33963,0.047441672,,,162.723953,2.7371E-05
368.569366,0.016422789,289.392395,0.047494717,,,162.831207,2.73496E-05
368.768036,0.016322861,289.466217,0.047508985,,,162.937881,2.7336E-05
368.970856,0.016404467,289.532501,0.047544085,,,163.066177,2.73119E-05
369.185974,0.016473887,289.626648,0.047622952,,,163.185516,2.72742E-05
369.376251,0.016442519,289.728027,0.047662078,,,163.325287,2.72699E-05
369.565887,0.016275239,289.786469,0.047689546,,,163.50061,2.72386E-05
369.776825,0.016205009,289.868622,0.04769401,,,163.674057,2.72152E-05
369.996643,0.016233738,289.95108,0.047692412,,,163.775803,2.71834E-05
370.198853,0.01626954,290.061737,0.047732469,,,163.902298,2.71647E-05
370.380768,0.0160758,290.169342,0.047777105,,,164.055969,2.7129E-05
370.57251,0.016108415,290.28418,0.047825992,,,164.210281,2.71063E-05
370.760345,0.01600424,290.412201,0.047826821,,,164.37175,2.70813E-05
370.965515,0.016012862,290.53598,0.047878523,,,164.524536,2.70581E-05
371.174011,0.015958629,290.641846,0.047819622,,,164.690308,2.70472E-05
371.378845,0.015935591,290.702393,0.047905649,,,164.848038,2.70279E-05
371.589386,0.015894901,290.729065,0.04786433,,,164.945175,2.70102E-05
371.802612,0.015847723,290.710175,0.047889019,,,165.075089,2.69781E-05
372.008636,0.015842334,290.677521,0.047955091,,,165.203751,2.6948E-05
372.197388,0.015812682,290.714691,0.048028027,,,165.330292,2.69482E-05
372.390839,0.01577038,290.789642,0.048155481,,,165.514359,2.69228E-05
372.60733,0.015744117,290.881927,0.048192212,,,165.713913,2.68887E-05
372.811523,0.015658261,290.966766,0.0481659,,,165.865829,2.68698E-05
373.02951,0.015668027,291.060577,0.04826966,,,166.043411,2.68512E-05
373.248627,0.015566456,291.171783,0.048357293,,,166.217606,2.6829E-05
373.447479,0.015524957,291.277313,0.048505352,,,166.36676,2.68199E-05
373.657043,0.015604875,291.372864,0.049157431,,,166.493622,2.68009E-05
373.869598,0.015606758,291.451996,0.048676531,,,166.631622,2.67764E-05
374.082733,0.015647151,291.484985,0.048758611,,,166.811096,2.67689E-05
374.285156,0.015720445,291.515839,0.049594991,,,166.989365,2.67469E-05
374.479767,0.015693933,291.562866,0.049060596,,,167.074173,2.67347E-05
374.672272,0.015701033,291.642029,0.048786968,,,167.216827,2.67164E-05
374.867187,0.015939011,291.710022,0.04874254,,,167.360748,2.66892E-05
375.064178,0.015689767,291.735199,0.049175374,,,167.459167,2.66638E-05
375.248322,0.015180298,291.79184,0.050356562,,,167.560379,2.66473E-05
375.470703,0.016085139,291.88205,0.049524057,,,167.714203,2.66138E-05
375.694214,0.015404155,291.928192,0.049521156,,,167.867416,2.66147E-05
375.906403,0.014947723,291.955109,0.049620431,,,167.998352,2.6599E-05
376.103668,0.016253015,292.01535,0.049672295,,,168.16861,2.65713E-05
376.288696,0.015467482,292.079163,0.049873433,,,168.290894,2.65386E-05
376.493988,0.015275929,292.153809,0.049924081,,,168.412857,2.65374E-05
376.695404,0.015423342,292.172943,0.050011803,,,168.528015,2.65307E-05
376.906677,0.015278642,292.18045,0.050069496,,,168.663589,2.65119E-05
377.122711,0.015345406,292.251465,0.050229171,,,168.794876,2.64824E-05
377.322632,0.015442882,292.313171,0.050309672,,,168.929245,2.64681E-05
377.535645,0.015027091,292.354553,0.050258076,,,169.045334,2.6445E-05
377.726013,0.015100706,292.401855,0.050302245,,,169.144104,2.64356E-05
377.9375,0.014938735,292.484253,0.050446202,,,169.277542,2.64244E-05
378.15979,0.014970165,292.570831,0.050466533,,,169.468262,2.64054E-05
378.362091,0.01501698,292.681061,0.050438818,,,169.639511,2.6364E-05
378.569397,0.014577017,292.776642,0.050445878,,,169.795258,2.63627E-05
378.781799,0.014914496,292.853302,0.05052782,,,169.92189,2.63524E-05
378.998047,0.014780969,292.906921,0.050463368,,,170.032745,2.63362E-05
379.202393,0.014778675,292.970123,0.05049332,,,170.152588,2.63237E-05
379.401917,0.014945978,293.038147,0.050452066,,,170.29071,2.62837E-05
379.59552,0.014815669,293.120819,0.050458928,,,170.397552,2.6267E-05
379.800446,0.014190874,293.22052,0.050487531,,,170.553024,2.62733E-05
380.002625,0.014451011,293.319366,0.050517654,,,170.700729,2.62554E-05
