Tuesday over 2K,,Thursday 1-50 kohm,,Thursday 4-7,
269.172577,0.070244508,213.741302,0.627853954,92.745216,0.000123506
269.393921,0.069856629,214.011612,0.6272882,92.92717,0.000122652
269.627838,0.069480577,214.283157,0.626670662,93.101372,0.000121848
269.873291,0.069106113,214.532501,0.626382512,93.275002,0.000121114
270.115356,0.068713696,214.794937,0.625721527,93.435478,0.000120692
270.36908,0.068310287,215.059219,0.625106824,93.600159,0.000120089
270.616913,0.067979701,215.317551,0.62476778,93.751396,0.000119546
270.865082,0.067597288,215.589325,0.624305141,93.878708,0.000118989
271.106445,0.067237772,215.837616,0.623710733,94.015923,0.000118323
271.353027,0.066861742,216.109344,0.62328899,94.154625,0.000117575
271.571106,0.066521499,216.376648,0.622619638,94.316353,0.000116919
271.798035,0.066184954,216.634583,0.622114593,94.466141,0.000116416
272.013336,0.065834079,216.913452,0.621393059,94.582733,0.000115816
272.252472,0.065465631,217.167572,0.620796665,94.711906,0.00011528
272.498596,0.065095958,217.416367,0.620202373,94.83242,0.000114575
272.750214,0.064757607,217.677338,0.61934454,94.963684,0.000113976
272.982849,0.064423867,217.938934,0.618766718,95.138641,0.000113318
273.19101,0.064105114,218.193909,0.618494306,95.281281,0.000112642
273.417786,0.063763647,218.468552,0.617343958,95.42395,0.000111982
273.656799,0.063417178,218.723816,0.616771348,95.557053,0.000111674
273.917755,0.063090951,218.9953,0.615574612,95.700615,0.000111126
274.178406,0.062727692,219.26178,0.615289054,95.855888,0.000110495
274.408447,0.062417597,219.531021,0.614359803,96.031181,0.000110025
274.627197,0.06211255,219.802124,0.613490807,96.18824,0.000109291
274.873718,0.061767338,220.052612,0.612796607,96.310928,0.000108512
275.117401,0.061441106,220.314011,0.612027127,96.482979,0.000108416
275.353516,0.061130674,220.588181,0.611231248,96.604469,0.00010788
275.585602,0.060815977,220.854797,0.610352291,96.739708,0.000107049
275.811554,0.060512715,221.110809,0.609550155,96.892952,0.0001065
276.064636,0.060187678,221.373032,0.608700213,97.040482,0.000106146
276.292084,0.059875111,221.620895,0.607689217,97.178482,0.000105477
276.521362,0.059563269,221.882751,0.606711782,97.344589,0.000104678
276.763123,0.059258674,222.13649,0.606264101,97.519417,0.000103986
277.014893,0.058927168,222.405823,0.605013516,97.699043,0.000103623
277.252319,0.058639226,222.673889,0.604146402,97.858002,0.000102981
277.483948,0.058347151,222.946899,0.602938584,98.033768,0.000102376
277.696899,0.058036055,223.20929,0.602104082,98.238579,0.000101828
277.957764,0.057722361,223.466644,0.601033705,98.446732,0.000101407
278.209747,0.057418001,223.712112,0.600129873,98.62133,0.000101054
278.435181,0.057124317,224.001602,0.598999445,98.777672,0.000100307
278.659973,0.056840148,224.257645,0.597987134,98.924736,9.98E-05
278.875854,0.05654581,224.513992,0.5969598,99.053856,9.94E-05
279.114655,0.056244205,224.76622,0.595851635,99.166183,9.90E-05
279.35614,0.055952908,225.020966,0.594776212,99.300117,9.86E-05
279.591217,0.055657037,225.303116,0.593670846,99.446327,9.82E-05
279.820831,0.055382658,225.565582,0.592503936,99.592552,9.75E-05
280.040619,0.05509664,225.832123,0.591343087,99.767555,9.71E-05
280.279297,0.054817137,226.095474,0.59020362,99.947342,9.65E-05
280.504578,0.054531292,226.363174,0.589041911,100.097191,9.60E-05
280.730072,0.054262865,226.629303,0.587935306,100.246758,9.52E-05
280.963196,0.053982404,226.888565,0.586960143,100.391838,9.47E-05
281.209991,0.053706392,227.154953,0.585436153,100.56089,9.42E-05
281.458008,0.053424918,227.41069,0.584012343,100.693108,9.35E-05
281.69809,0.05314928,227.67485,0.582920635,100.832207,9.30E-05
281.919525,0.052887464,227.926819,0.581722093,100.992317,9.26E-05
282.149506,0.05262729,228.171997,0.58048634,101.140144,9.22E-05
282.371826,0.052364178,228.424545,0.57914988,101.286484,9.18E-05
282.595062,0.052095939,228.677994,0.577891455,101.457733,9.12E-05
282.826813,0.051825875,228.935211,0.576566585,101.651779,9.08E-05
283.070404,0.05155842,229.171478,0.57526667,101.841652,9.03E-05
283.32431,0.051291378,229.422729,0.573921442,102.02523,8.98E-05
283.551758,0.051043683,229.673904,0.572585861,102.196243,8.95E-05
283.793457,0.050770252,229.945038,0.571109493,102.385269,8.89E-05
284.022644,0.050515169,230.227585,0.569568537,102.544891,8.86E-05
284.258179,0.050255501,230.490814,0.568343442,102.684113,8.80E-05
284.484009,0.049999493,230.744446,0.566917433,102.845589,8.76E-05
284.701904,0.049752341,230.996765,0.565357711,102.984543,8.70E-05
284.941071,0.049498822,231.25029,0.564084693,103.16642,8.66E-05
285.189331,0.049234185,231.502563,0.562755338,103.363045,8.62E-05
285.423004,0.048998754,231.74765,0.561273668,103.55397,8.57E-05
285.676392,0.048743219,232.005768,0.559660007,103.721199,8.52E-05
285.897827,0.048509621,232.272903,0.558267273,103.892059,8.46E-05
286.098877,0.04828099,232.529434,0.556738313,104.07402,8.43E-05
286.324524,0.048036795,232.794617,0.555258686,104.276428,8.40E-05
286.574219,0.047785244,233.044891,0.553483421,104.463539,8.34E-05
286.815613,0.047536717,233.285461,0.552147998,104.636253,8.31E-05
287.074066,0.047288185,233.550613,0.550487942,104.767242,8.28E-05
287.298126,0.047043905,233.811951,0.549102956,104.937889,8.24E-05
287.536743,0.046823208,234.065857,0.547536975,105.099205,8.20E-05
287.758942,0.046595899,234.317841,0.545966244,105.25576,8.16E-05
287.993317,0.046360921,234.579132,0.544347834,105.44117,8.11E-05
288.240082,0.046127038,234.827637,0.542788629,105.643127,8.06E-05
288.475281,0.045912117,235.097916,0.541475534,105.815056,8.01E-05
288.725952,0.045676044,235.36377,0.539293281,105.943398,7.97E-05
288.956879,0.045446608,235.644821,0.537562369,106.076561,7.92E-05
289.188721,0.045220842,235.901321,0.535762176,106.226273,7.87E-05
289.428711,0.044994941,236.163986,0.534135171,106.360069,7.84E-05
289.683563,0.044768221,236.42572,0.532338423,106.53685,7.81E-05
289.91745,0.044558798,236.674377,0.530683125,106.708282,7.76E-05
290.148834,0.044338162,236.921783,0.52887193,106.859528,7.72E-05
290.396667,0.044095084,237.169434,0.527142789,107.017731,7.70E-05
290.654785,0.043883538,237.417068,0.525047272,107.175041,7.66E-05
290.872192,0.043676145,237.669373,0.523501993,107.3423,7.62E-05
291.085937,0.04346838,237.923462,0.521881945,107.486687,7.57E-05
291.312714,0.043239426,238.17569,0.520026784,107.624786,7.54E-05
291.561615,0.043038813,238.437836,0.518312185,107.763199,7.50E-05
291.795349,0.042828663,238.691269,0.516554238,107.882935,7.46E-05
292.03363,0.042626025,238.936874,0.514617436,108.000885,7.43E-05
292.266113,0.042408664,239.211945,0.512651215,108.111023,7.40E-05
292.51767,0.042196526,239.468689,0.51109871,108.245285,7.38E-05
292.79895,0.041980688,239.742172,0.509239713,108.409592,7.35E-05
293.028625,0.0417755,239.999786,0.507245078,108.563408,7.31E-05
293.245575,0.041588508,240.249908,0.505492193,108.709724,7.28E-05
293.474915,0.041390996,240.497253,0.503674254,108.863541,7.25E-05
293.718475,0.041087437,240.74704,0.501824309,109.008064,7.20E-05
293.977814,0.040976753,241.002991,0.5000008,109.146278,7.16E-05
294.23172,0.040785293,241.247482,0.49809918,109.329063,7.14E-05
294.457642,0.040587841,241.503418,0.496138519,109.483864,7.11E-05
294.685638,0.040414075,241.76889,0.494302785,109.61367,7.08E-05
294.929749,0.040225331,242.021332,0.492192142,109.731133,7.04E-05
295.170502,0.040036247,242.280273,0.490464871,109.878731,7.01E-05
295.426392,0.039856238,242.515305,0.488433792,110.031487,6.98E-05
295.659821,0.039679381,242.762436,0.486696114,110.190544,6.93E-05
295.924744,0.039488571,243.005463,0.484611325,110.312569,6.91E-05
296.160858,0.039328483,243.254074,0.482717233,110.408699,6.87E-05
296.392395,0.039155546,243.507599,0.480861435,110.525612,6.83E-05
296.616364,0.038979386,243.758926,0.478795852,110.69648,6.81E-05
296.874847,0.038803335,243.999405,0.476853055,110.897514,6.77E-05
297.123322,0.038625551,244.260284,0.475193091,111.077477,6.72E-05
297.367523,0.0384515,244.507523,0.473506827,111.186295,6.69E-05
297.618683,0.038286338,244.777008,0.471310251,111.339432,6.67E-05
297.869507,0.038117236,245.018951,0.469174324,111.517921,6.63E-05
298.117584,0.037941853,245.273804,0.46728528,111.70488,6.62E-05
298.373871,0.037764612,245.532684,0.465297893,111.891243,6.58E-05
298.603088,0.037609917,245.790283,0.463356064,112.074905,6.55E-05
298.813904,0.037459975,246.050705,0.461025178,112.28936,6.53E-05
299.035553,0.037296076,246.300827,0.459317821,112.473671,6.50E-05
299.277222,0.037133963,246.557419,0.457297889,112.623306,6.47E-05
299.553925,0.036965987,246.823257,0.45505813,112.764503,6.46E-05
299.794006,0.036810465,247.084122,0.453176665,112.911766,6.42E-05
,,247.330444,0.451256373,113.096458,6.38E-05
,,247.573029,0.449264405,113.272713,6.34E-05
,,247.832275,0.44730886,113.406418,6.32E-05
,,248.087158,0.445249553,113.525642,6.30E-05
,,248.33493,0.443302701,113.662376,6.27E-05
,,248.572479,0.441338548,113.801582,6.25E-05
,,248.819565,0.439315015,113.975784,6.23E-05
,,249.081116,0.437288212,114.135513,6.19E-05
,,249.335587,0.43533116,114.289513,6.16E-05
,,249.589386,0.433223028,114.464981,6.13E-05
,,249.841888,0.431196396,114.644707,6.10E-05
,,250.088562,0.428980559,114.82502,6.08E-05
,,250.332077,0.427481057,115.008713,6.06E-05
,,250.580261,0.425373753,115.191505,6.03E-05
,,250.831131,0.423356658,115.347725,6.01E-05
,,251.071472,0.421130781,115.510002,5.97E-05
,,251.322327,0.419099265,115.678925,5.94E-05
,,251.587006,0.417086645,115.854523,5.91E-05
,,251.822372,0.41514264,116.005074,5.88E-05
,,252.07373,0.412974345,116.155922,5.85E-05
,,252.329376,0.410954986,116.318573,5.83E-05
,,252.574249,0.408826465,116.513,5.82E-05
,,252.834152,0.406886963,116.702896,5.79E-05
,,253.060745,0.405279359,116.846855,5.76E-05
,,253.298401,0.402955307,117.009872,5.74E-05
,,253.543777,0.401078504,117.139656,5.72E-05
,,253.786957,0.399371151,117.264893,5.68E-05
,,254.041183,0.39703874,117.431877,5.65E-05
,,254.292343,0.395032734,117.612488,5.63E-05
,,254.522171,0.393074909,117.796463,5.60E-05
,,254.768005,0.391215394,117.9599,5.58E-05
,,255.016907,0.38916093,118.124832,5.56E-05
,,255.273163,0.387334155,118.256203,5.54E-05
,,255.51738,0.385322997,118.405106,5.52E-05
,,255.768951,0.383391673,118.529831,5.49E-05
,,256.02301,0.381432683,118.678795,5.47E-05
,,256.257294,0.379636874,118.833519,5.44E-05
,,256.523529,0.377499574,118.977928,5.42E-05
,,256.77475,0.375590758,119.131783,5.38E-05
,,257.035095,0.373607453,119.307434,5.36E-05
,,257.291443,0.371589817,119.510689,5.34E-05
,,257.542816,0.369682144,119.682732,5.32E-05
,,257.79483,0.367716108,119.83847,5.29E-05
,,258.035675,0.365826594,119.98481,5.28E-05
,,258.298981,0.363903325,120.149338,5.25E-05
,,258.543823,0.362014742,120.361763,5.23E-05
,,258.783722,0.36008287,120.535744,5.21E-05
,,259.0159,0.358224256,120.665756,5.18E-05
,,259.26001,0.35629754,120.871292,5.16E-05
,,259.508728,0.354354613,121.074394,5.14E-05
,,259.749695,0.352481277,121.231461,5.12E-05
,,259.983643,0.350489193,121.382469,5.11E-05
,,260.231049,0.348683554,121.513771,5.08E-05
,,260.475067,0.346860226,121.68605,5.06E-05
,,260.718109,0.345027399,121.834648,5.04E-05
,,260.977112,0.342905212,121.991486,5.02E-05
,,261.220428,0.34118531,122.125259,5.00E-05
,,261.460358,0.33941497,122.266632,4.98E-05
,,261.70636,0.337365169,122.441414,4.96E-05
,,261.952972,0.335511859,122.608597,4.94E-05
,,262.211853,0.333842937,122.780373,4.92E-05
,,262.467621,0.331841515,122.93911,4.90E-05
,,262.710785,0.329953673,123.08905,4.88E-05
,,262.953613,0.328332934,123.233536,4.86E-05
,,263.19516,0.32661738,123.322784,4.84E-05
,,263.440125,0.324772565,123.428734,4.82E-05
,,263.692078,0.323042933,123.577805,4.80E-05
,,263.932648,0.321371379,123.752396,4.78E-05
,,264.176849,0.319583023,123.888443,4.77E-05
,,264.441925,0.317797216,124.087669,4.75E-05
,,264.697479,0.315898623,124.206139,4.73E-05
,,264.958466,0.314258287,124.318512,4.72E-05
,,265.197693,0.312560974,124.49958,4.70E-05
,,265.437225,0.310692238,124.681549,4.68E-05
,,265.679169,0.309160333,124.857216,4.66E-05
,,265.923492,0.307436377,124.984848,4.65E-05
,,266.157104,0.305865975,125.09304,4.63E-05
,,266.400818,0.304112292,125.220055,4.61E-05
,,266.653046,0.302219081,125.406677,4.59E-05
,,266.890869,0.30058071,125.589073,4.57E-05
,,267.149841,0.298982808,125.741364,4.56E-05
,,267.388824,0.29767942,125.882126,4.54E-05
,,267.631165,0.295666582,125.978485,4.52E-05
,,267.863068,0.293999925,126.112885,4.50E-05
,,268.114227,0.292312117,126.27314,4.49E-05
,,268.359283,0.290709042,126.440109,4.47E-05
,,268.592926,0.289072354,126.627151,4.45E-05
,,268.82782,0.287587645,126.811188,4.43E-05
,,269.064178,0.285822665,126.964203,4.41E-05
,,269.318909,0.284141016,127.127869,4.39E-05
,,269.56781,0.282795702,127.251129,4.38E-05
,,269.800446,0.28115009,127.370071,4.36E-05
,,270.036713,0.279642053,127.495758,4.35E-05
,,270.287354,0.278051581,127.636055,4.33E-05
,,270.519623,0.276511939,127.79554,4.32E-05
,,270.752747,0.275054232,127.995216,4.30E-05
,,271.010406,0.273436972,128.208618,4.29E-05
,,271.250854,0.271960437,128.406204,4.27E-05
,,271.487915,0.270296738,128.607468,4.25E-05
,,271.735657,0.268980557,128.792953,4.24E-05
,,271.956146,0.267509984,128.964401,4.22E-05
,,272.191925,0.266064846,129.144714,4.21E-05
,,272.433472,0.264573597,129.333267,4.19E-05
,,272.662476,0.26311422,129.525497,4.18E-05
,,272.892975,0.261735344,129.715927,4.16E-05
,,273.122864,0.260232913,129.916138,4.15E-05
,,273.345978,0.2588581,130.070938,4.13E-05
,,273.589539,0.257436385,130.168457,4.12E-05
,,273.825165,0.255777107,130.278488,4.10E-05
,,274.074799,0.254478173,130.420532,4.09E-05
,,274.320129,0.253063908,130.597031,4.07E-05
,,274.56366,0.251733446,130.710754,4.05E-05
,,274.804962,0.250272044,130.827515,4.04E-05
,,275.047791,0.248953099,130.93576,4.03E-05
,,275.297607,0.247344322,131.090668,4.02E-05
,,275.529419,0.246154006,131.190964,4.01E-05
,,275.771545,0.244720463,131.38768,4.00E-05
,,276.023743,0.2433331,131.618881,3.98E-05
,,276.259735,0.242047604,131.801285,3.97E-05
,,276.501221,0.240627496,131.954742,3.95E-05
,,276.743256,0.23918056,132.14299,3.94E-05
,,276.989563,0.238008612,132.309906,3.93E-05
,,277.237366,0.236629667,132.425842,3.92E-05
,,277.48819,0.235322748,132.557678,3.90E-05
,,277.727112,0.234002343,132.679169,3.89E-05
,,277.9599,0.2327527,132.788116,3.88E-05
,,278.185638,0.23150913,132.92424,3.87E-05
,,278.41748,0.230126037,133.057632,3.85E-05
,,278.649872,0.228922748,133.222504,3.84E-05
,,278.877106,0.227466873,133.386124,3.83E-05
,,279.105804,0.226380397,133.540939,3.82E-05
,,279.342133,0.225465144,133.720184,3.81E-05
,,279.597961,0.223797869,133.933044,3.80E-05
,,279.82785,0.222411708,134.093689,3.78E-05
,,280.06839,0.221401386,134.237869,3.77E-05
,,280.300598,0.219929983,134.434891,3.76E-05
,,280.53656,0.218724081,134.603546,3.75E-05
,,280.775177,0.217674598,134.757233,3.74E-05
,,281.025665,0.216440822,134.927734,3.73E-05
,,281.262726,0.215100847,135.123306,3.72E-05
,,281.499451,0.213878651,135.312469,3.71E-05
,,281.741028,0.212624201,135.495575,3.70E-05
,,281.975586,0.211617397,135.674408,3.69E-05
,,282.211609,0.210483776,135.861176,3.68E-05
,,282.452545,0.209335877,136.039734,3.67E-05
,,282.694031,0.208126385,136.235748,3.66E-05
,,282.938232,0.2070166,136.423813,3.65E-05
,,283.179993,0.205772475,136.589264,3.63E-05
,,283.415955,0.204446459,136.753525,3.62E-05
,,283.64917,0.203542056,136.895752,3.61E-05
,,283.888702,0.202380066,137.045639,3.60E-05
,,284.123688,0.201230263,137.189133,3.59E-05
,,284.365021,0.200155962,137.340256,3.58E-05
,,284.60968,0.199019881,137.483459,3.58E-05
,,284.839111,0.197936499,137.58168,3.57E-05
,,285.070068,0.196727287,137.745087,3.56E-05
,,285.297333,0.195781056,137.948914,3.55E-05
,,285.52002,0.194784376,138.094009,3.54E-05
,,285.75943,0.193725338,138.213089,3.53E-05
,,286.006104,0.192529681,138.360916,3.52E-05
,,286.231445,0.19149551,138.508179,3.51E-05
,,286.472321,0.190356782,138.632782,3.50E-05
,,286.71347,0.189376588,138.778214,3.49E-05
,,286.951813,0.188338821,138.917542,3.48E-05
,,287.18988,0.187284537,139.068832,3.47E-05
,,287.422424,0.186269945,139.195602,3.47E-05
,,287.65863,0.185172898,139.292389,3.46E-05
,,287.896942,0.184220135,139.390991,3.45E-05
,,288.123993,0.183230958,139.512909,3.44E-05
,,288.359802,0.182252722,139.684433,3.44E-05
,,288.591064,0.181246309,139.833328,3.43E-05
,,288.80954,0.180210058,139.958344,3.42E-05
,,289.05838,0.179266297,140.073227,3.41E-05
,,289.298676,0.178268788,140.216324,3.40E-05
,,289.530762,0.177220075,140.379639,3.39E-05
,,289.761627,0.176327703,140.531647,3.39E-05
,,289.994293,0.175412229,140.662491,3.38E-05
,,290.211426,0.174517159,140.777435,3.37E-05
,,290.464996,0.173352276,140.942337,3.37E-05
,,290.702728,0.172565015,141.170395,3.36E-05
,,290.941406,0.171580622,141.367844,3.35E-05
,,291.17215,0.170684821,141.534012,3.35E-05
,,291.407715,0.169720563,141.684891,3.34E-05
,,291.66333,0.16872242,141.854767,3.33E-05
,,291.904938,0.167875857,142.023758,3.32E-05
,,292.1362,0.167008314,142.168198,3.31E-05
,,292.376556,0.16607559,142.327698,3.31E-05
,,292.618713,0.165179052,142.480759,3.30E-05
,,292.862976,0.164323422,142.628326,3.29E-05
,,293.104492,0.163315382,142.786621,3.29E-05
,,293.344177,0.16246475,142.923462,3.28E-05
,,293.587738,0.16159047,143.098343,3.27E-05
,,293.819214,0.16070636,143.258209,3.27E-05
,,294.051208,0.159911079,143.416275,3.26E-05
,,294.288391,0.158918841,143.578003,3.26E-05
,,294.514954,0.158102365,143.719482,3.25E-05
,,294.749969,0.157265114,143.828751,3.24E-05
,,,,143.977325,3.24E-05
,,,,144.149246,3.23E-05
,,,,144.316269,3.22E-05
,,,,144.488495,3.22E-05
,,,,144.643875,3.21E-05
,,,,144.801697,3.20E-05
,,,,144.976471,3.20E-05
,,,,145.123886,3.19E-05
,,,,145.244904,3.19E-05
,,,,145.389557,3.18E-05
,,,,145.547165,3.18E-05
,,,,145.680176,3.17E-05
,,,,145.855606,3.17E-05
,,,,146.047943,3.16E-05
,,,,146.210495,3.16E-05
,,,,146.38504,3.15E-05
,,,,146.570343,3.14E-05
,,,,146.763062,3.14E-05
,,,,146.958557,3.13E-05
,,,,147.143295,3.13E-05
,,,,147.28717,3.12E-05
,,,,147.419403,3.12E-05
,,,,147.566956,3.11E-05
,,,,147.70166,3.11E-05
,,,,147.804047,3.10E-05
,,,,147.877213,3.10E-05
,,,,147.928879,3.09E-05
,,,,147.975922,3.09E-05
,,,,148.042679,3.08E-05
,,,,148.096497,3.08E-05
,,,,148.189972,3.07E-05
,,,,148.374237,3.07E-05
,,,,148.570465,3.06E-05
,,,,148.757797,3.06E-05
,,,,148.904556,3.05E-05
,,,,149.021469,3.05E-05
,,,,149.167282,3.05E-05
,,,,149.329742,3.04E-05
,,,,149.461441,3.04E-05
,,,,149.609161,3.03E-05
,,,,149.794128,3.03E-05
,,,,149.993256,3.03E-05
,,,,150.168701,3.02E-05
,,,,150.36171,3.02E-05
,,,,150.552261,3.01E-05
,,,,150.712067,3.00E-05
,,,,150.867249,3.00E-05
,,,,151.01474,3.00E-05
,,,,151.20813,2.99E-05
,,,,151.41629,2.99E-05
,,,,151.584442,2.98E-05
,,,,151.745239,2.98E-05
,,,,151.86351,2.97E-05
,,,,151.948837,2.97E-05
,,,,152.012299,2.97E-05
,,,,152.149368,2.96E-05
,,,,152.342834,2.96E-05
,,,,152.523666,2.96E-05
,,,,152.682648,2.95E-05
,,,,152.776947,2.95E-05
,,,,152.902054,2.95E-05
,,,,153.110062,2.94E-05
,,,,153.276794,2.94E-05
,,,,153.446579,2.93E-05
,,,,153.619522,2.93E-05
,,,,153.75943,2.93E-05
,,,,153.877213,2.92E-05
,,,,153.98262,2.92E-05
,,,,154.053848,2.91E-05
,,,,154.165131,2.91E-05
,,,,154.257004,2.91E-05
,,,,154.398529,2.91E-05
,,,,154.595535,2.90E-05
,,,,154.795044,2.89E-05
,,,,154.999802,2.89E-05
,,,,155.209198,2.89E-05
,,,,155.366791,2.89E-05
,,,,155.482758,2.88E-05
,,,,155.622803,2.88E-05
,,,,155.779816,2.88E-05
,,,,155.932816,2.87E-05
,,,,156.080582,2.87E-05
,,,,156.22345,2.87E-05
,,,,156.385696,2.86E-05
,,,,156.537521,2.86E-05
,,,,156.680389,2.86E-05
,,,,156.823563,2.85E-05
,,,,156.961502,2.85E-05
,,,,157.094818,2.85E-05
,,,,157.257156,2.84E-05
,,,,157.411148,2.84E-05
,,,,157.508682,2.84E-05
,,,,157.595734,2.83E-05
,,,,157.732788,2.83E-05
,,,,157.893616,2.83E-05
,,,,158.069855,2.82E-05
,,,,158.199234,2.82E-05
,,,,158.341873,2.82E-05
,,,,158.482346,2.82E-05
,,,,158.609848,2.81E-05
,,,,158.78093,2.81E-05
,,,,158.973007,2.80E-05
,,,,159.157959,2.80E-05
,,,,159.300644,2.80E-05
,,,,159.434998,2.80E-05
,,,,159.594055,2.79E-05
,,,,159.754654,2.79E-05
,,,,159.892105,2.79E-05
,,,,160.058594,2.78E-05
,,,,160.240875,2.78E-05
,,,,160.375244,2.78E-05
,,,,160.538681,2.78E-05
,,,,160.719406,2.77E-05
,,,,160.806549,2.77E-05
,,,,160.927658,2.77E-05
,,,,161.066086,2.77E-05
,,,,161.243469,2.76E-05
,,,,161.447418,2.76E-05
,,,,161.620789,2.76E-05
,,,,161.774704,2.76E-05
,,,,161.91687,2.75E-05
,,,,162.066772,2.75E-05
,,,,162.216064,2.75E-05
,,,,162.317459,2.75E-05
,,,,162.450378,2.74E-05
,,,,162.587021,2.74E-05
,,,,162.723953,2.74E-05
,,,,162.831207,2.73E-05
,,,,162.937881,2.73E-05
,,,,163.066177,2.73E-05
,,,,163.185516,2.73E-05
,,,,163.325287,2.73E-05
,,,,163.50061,2.72E-05
,,,,163.674057,2.72E-05
,,,,163.775803,2.72E-05
,,,,163.902298,2.72E-05
,,,,164.055969,2.71E-05
,,,,164.210281,2.71E-05
,,,,164.37175,2.71E-05
,,,,164.524536,2.71E-05
,,,,164.690308,2.70E-05
,,,,164.848038,2.70E-05
,,,,164.945175,2.70E-05
,,,,165.075089,2.70E-05
,,,,165.203751,2.69E-05
,,,,165.330292,2.69E-05
,,,,165.514359,2.69E-05
,,,,165.713913,2.69E-05
,,,,165.865829,2.69E-05
,,,,166.043411,2.69E-05
,,,,166.217606,2.68E-05
,,,,166.36676,2.68E-05
,,,,166.493622,2.68E-05
,,,,166.631622,2.68E-05
,,,,166.811096,2.68E-05
,,,,166.989365,2.67E-05
,,,,167.074173,2.67E-05
,,,,167.216827,2.67E-05
,,,,167.360748,2.67E-05
,,,,167.459167,2.67E-05
,,,,167.560379,2.66E-05
,,,,167.714203,2.66E-05
,,,,167.867416,2.66E-05
,,,,167.998352,2.66E-05
,,,,168.16861,2.66E-05
,,,,168.290894,2.65E-05
,,,,168.412857,2.65E-05
,,,,168.528015,2.65E-05
,,,,168.663589,2.65E-05
,,,,168.794876,2.65E-05
,,,,168.929245,2.65E-05
,,,,169.045334,2.64E-05
,,,,169.144104,2.64E-05
,,,,169.277542,2.64E-05
,,,,169.468262,2.64E-05
,,,,169.639511,2.64E-05
,,,,169.795258,2.64E-05
,,,,169.92189,2.64E-05
,,,,170.032745,2.63E-05
,,,,170.152588,2.63E-05
,,,,170.29071,2.63E-05
,,,,170.397552,2.63E-05
,,,,170.553024,2.63E-05
,,,,170.700729,2.63E-05
,,,,170.805115,2.62E-05
,,,,170.880402,2.62E-05
,,,,170.972351,2.62E-05
,,,,171.120728,2.62E-05
,,,,171.285202,2.62E-05
,,,,171.439133,2.62E-05
,,,,171.539795,2.62E-05
,,,,171.628372,2.61E-05
,,,,171.727509,2.61E-05
,,,,171.880219,2.61E-05
,,,,172.044373,2.61E-05
,,,,172.162415,2.61E-05
,,,,172.235825,2.61E-05
,,,,172.382675,2.61E-05
,,,,172.525497,2.60E-05
,,,,172.635147,2.60E-05
,,,,172.744217,2.60E-05
,,,,172.883942,2.60E-05
,,,,173.026459,2.60E-05
,,,,173.133972,2.60E-05
,,,,173.274918,2.60E-05
,,,,173.353958,2.60E-05
,,,,173.480972,2.59E-05
,,,,173.606155,2.59E-05
,,,,173.748688,2.59E-05
,,,,173.895874,2.59E-05
,,,,174.034363,2.59E-05
,,,,174.1884,2.59E-05
,,,,174.353546,2.59E-05
,,,,174.525223,2.59E-05
,,,,174.677704,2.59E-05
,,,,174.816528,2.58E-05
,,,,174.950089,2.58E-05
,,,,175.075623,2.58E-05
,,,,175.1689,2.58E-05
,,,,175.251633,2.58E-05
,,,,175.407837,2.58E-05
,,,,175.575211,2.58E-05
,,,,175.710037,2.58E-05
,,,,175.854752,2.58E-05
,,,,175.990829,2.58E-05
,,,,176.148926,2.58E-05
,,,,176.335831,2.57E-05
,,,,176.489227,2.57E-05
,,,,176.637085,2.57E-05
,,,,176.776321,2.57E-05
,,,,176.905594,2.57E-05
,,,,177.038879,2.57E-05
,,,,177.149536,2.57E-05
,,,,177.265472,2.57E-05
,,,,177.404053,2.57E-05
,,,,177.602448,2.57E-05
,,,,177.791229,2.57E-05
,,,,177.943436,2.57E-05
,,,,178.085114,2.57E-05
,,,,178.217514,2.56E-05
,,,,178.397308,2.57E-05
,,,,178.571838,2.57E-05
,,,,178.707031,2.57E-05
,,,,178.875351,2.57E-05
,,,,179.066956,2.57E-05
,,,,179.217972,2.57E-05
,,,,179.369568,2.56E-05
,,,,179.495758,2.56E-05
,,,,179.638702,2.56E-05
,,,,179.753433,2.56E-05
,,,,179.872177,2.57E-05
,,,,179.963318,2.56E-05
,,,,180.065643,2.56E-05
,,,,180.182861,2.56E-05
,,,,180.326721,2.56E-05
,,,,180.468109,2.56E-05
,,,,180.550598,2.56E-05
,,,,180.628738,2.56E-05
,,,,180.75618,2.56E-05
,,,,180.896652,2.56E-05
,,,,181.046417,2.56E-05
,,,,181.203934,2.56E-05
,,,,181.323639,2.56E-05
,,,,181.423798,2.56E-05
,,,,181.551559,2.56E-05
,,,,181.712158,2.56E-05
,,,,181.801483,2.56E-05
,,,,181.915573,2.56E-05
,,,,182.066284,2.56E-05
,,,,182.221344,2.56E-05
,,,,182.43161,2.56E-05
,,,,182.594101,2.56E-05
,,,,182.733322,2.56E-05
,,,,182.88063,2.56E-05
,,,,182.96933,2.56E-05
,,,,183.038788,2.57E-05
,,,,183.16098,2.56E-05
,,,,183.309814,2.56E-05
,,,,183.458054,2.56E-05
,,,,183.563202,2.57E-05
,,,,183.62117,2.57E-05
,,,,183.639481,2.56E-05
,,,,183.783676,2.56E-05
,,,,183.898727,2.57E-05
,,,,184.010696,2.57E-05
,,,,184.169159,2.56E-05
,,,,184.324524,2.57E-05
,,,,184.457245,2.57E-05
,,,,184.615723,2.57E-05
,,,,184.7742,2.57E-05
,,,,184.908798,2.57E-05
