Temperature,Conductivity,Temperature,Conductivity,Temperature,Conductivity
268.536591,14.01419959,213.230331,4.039712669,92.427933,0.874024683
268.754639,14.08782217,213.475342,4.042371115,92.588058,0.87809047
268.957642,14.16318292,213.741302,4.044932643,92.745216,0.884185671
269.172577,14.23598834,214.011612,4.048580782,92.92717,0.890345094
269.393921,14.31503363,214.283157,4.052570363,93.101372,0.89622138
269.627838,14.39251139,214.532501,4.054434638,93.275002,0.901653964
269.873291,14.47049986,214.794937,4.058717565,93.435478,0.90480447
270.115356,14.55313954,215.059219,4.062708732,93.600159,0.90934297
270.36908,14.63908357,215.317551,4.064913453,93.751396,0.913473554
270.616913,14.71027367,215.589325,4.067925737,93.878708,0.917755629
270.865082,14.79349279,215.837616,4.07180255,94.015923,0.922916778
271.106445,14.87259274,216.109344,4.0745577,94.154625,0.928790421
271.353027,14.95623601,216.376648,4.07893808,94.316353,0.934001213
271.571106,15.03273395,216.634583,4.082249449,94.466141,0.938039956
271.798035,15.10917411,216.913452,4.086989573,94.582733,0.942894062
272.013336,15.1897014,217.167572,4.090915906,94.711906,0.947284275
272.252472,15.27519078,217.416367,4.094835914,94.83242,0.953107509
272.498596,15.36193698,217.677338,4.100507537,94.963684,0.958116504
272.750214,15.44220127,217.938934,4.104336704,95.138641,0.96368354
272.982849,15.5221977,218.193909,4.106144437,95.281281,0.969466427
273.19101,15.59937957,218.468552,4.113795755,95.42395,0.975182135
273.417786,15.68291736,218.723816,4.117614998,95.557053,0.977867316
273.656799,15.76859812,218.9953,4.125620034,95.700615,0.982691423
273.917755,15.85013354,219.26178,4.127534751,95.855888,0.988301545
274.178406,15.94192235,219.531021,4.133777863,96.031181,0.992527977
274.408447,16.0211231,219.802124,4.139633268,96.18824,0.999186358
274.627197,16.09980587,220.052612,4.144322804,96.310928,1.00636058
274.873718,16.18978623,220.314011,4.149533312,96.482979,1.007254494
275.117401,16.27574864,220.588181,4.154936384,96.604469,1.012254879
275.353516,16.35839981,220.854797,4.160919831,96.739708,1.020120564
275.585602,16.44304762,221.110809,4.166395387,96.892952,1.025377647
275.811554,16.52545265,221.373032,4.17221302,97.040482,1.028798011
276.064636,16.61469638,221.620895,4.179154216,97.178482,1.035320264
276.292084,16.70143037,221.882751,4.18588699,97.344589,1.043220184
276.521362,16.78887035,222.13649,4.18897795,97.519417,1.050163408
276.763123,16.87516677,222.405823,4.197636726,97.699043,1.053840459
277.014893,16.970101,222.673889,4.203661471,97.858002,1.060410691
277.252319,17.05343098,222.946899,4.212082323,98.033768,1.066679715
277.483948,17.13879746,223.20929,4.217920173,98.238579,1.072416599
277.696899,17.23066816,223.466644,4.225431841,98.446732,1.076872825
277.957764,17.3243086,223.712112,4.231795592,98.62133,1.080633885
278.209747,17.41614112,224.001602,4.239781814,98.777672,1.088685484
278.435181,17.50567987,224.257645,4.246959189,98.924736,1.094126416
278.659973,17.59319844,224.513992,4.254267961,99.053856,1.098594838
278.875854,17.68477615,224.76622,4.262180053,99.166183,1.10302086
279.114655,17.77960951,225.020966,4.269886557,99.300117,1.107313311
279.35614,17.87217198,225.303116,4.277836736,99.446327,1.11226557
279.591217,17.96717982,225.565582,4.286261744,99.592552,1.120432563
279.820831,18.0561937,225.832123,4.294675984,99.767555,1.124956301
280.040619,18.14992715,226.095474,4.302967426,99.947342,1.131875626
280.279297,18.24247028,226.363174,4.311453742,100.097191,1.137387934
280.504578,18.33809475,226.629303,4.319568716,100.246758,1.146931528
280.730072,18.42880946,226.888565,4.326745149,100.391838,1.153653058
280.963196,18.52455489,227.154953,4.338008408,100.56089,1.159524035
281.209991,18.61975769,227.41069,4.348584382,100.693108,1.168112004
281.458008,18.71785735,227.67485,4.356728516,100.832207,1.174639615
281.69809,18.81493019,227.926819,4.365704832,100.992317,1.179136149
281.919525,18.90807258,228.171997,4.374998651,101.140144,1.184648843
282.149506,19.00154833,228.424545,4.385094498,101.286484,1.189483185
282.371826,19.09702451,228.677994,4.394643547,101.457733,1.197659016
282.595062,19.195354,228.935211,4.404741826,101.651779,1.202360811
282.826813,19.29538103,229.171478,4.414695107,101.841652,1.209322446
283.070404,19.39547398,229.422729,4.425042812,102.02523,1.215489178
283.32431,19.49645429,229.673904,4.435364417,102.196243,1.220684717
283.551758,19.59106269,229.945038,4.446830218,102.385269,1.227930645
283.793457,19.69657369,230.227585,4.458861032,102.544891,1.232814392
284.022644,19.79603406,230.490814,4.468472342,102.684113,1.24153172
284.258179,19.89831913,230.744446,4.479712219,102.845589,1.24612202
284.484009,20.00020283,230.996765,4.492070956,102.984543,1.25483022
284.701904,20.09955669,231.25029,4.502208598,103.16642,1.261021
284.941071,20.20250117,231.502563,4.512843829,103.363045,1.267491559
285.189331,20.31109086,231.74765,4.524756993,103.55397,1.273515379
285.423004,20.4086821,232.005768,4.537803168,103.721199,1.281717497
285.676392,20.51567438,232.272903,4.549123826,103.892059,1.290272871
285.897827,20.61446733,232.529434,4.561616996,104.07402,1.295229005
286.098877,20.71208579,232.794617,4.573772582,104.276428,1.300195881
286.324524,20.81737548,233.044891,4.588442686,104.463539,1.310015738
286.574219,20.92696249,233.285461,4.599540272,104.636253,1.31441555
286.815613,21.03637076,233.550613,4.61341068,104.767242,1.318102102
287.074066,21.14693128,233.811951,4.625046953,104.937889,1.32599976
287.298126,21.25673895,234.065857,4.638274803,105.099205,1.331360219
287.536743,21.35693054,234.317841,4.651618997,105.25576,1.338526939
287.758942,21.46111617,234.579132,4.665448805,105.44117,1.347275347
287.993317,21.56989071,234.827637,4.678850689,105.643127,1.355313754
288.240082,21.67925912,235.097916,4.690197049,105.815056,1.363484915
288.475281,21.78074264,235.36377,4.70917596,105.943398,1.369658831
288.725952,21.89331474,235.644821,4.724339161,106.076561,1.378584615
288.956879,22.00384239,235.901321,4.74021323,106.226273,1.387945253
289.188721,22.11369697,236.163986,4.754652178,106.360069,1.392682446
289.428711,22.22472083,236.42572,4.77070007,106.53685,1.398173877
289.683563,22.33727359,236.674377,4.785580758,106.708282,1.407235245
289.91745,22.442257,236.921783,4.801969643,106.859528,1.414230506
290.148834,22.55393444,237.169434,4.817721129,107.017731,1.418039304
290.396667,22.67826482,237.417068,4.83694914,107.175041,1.426405395
290.654785,22.78758846,237.669373,4.851226901,107.3423,1.433804923
290.872192,22.89579381,237.923462,4.866286286,107.486687,1.442201563
291.085937,23.00522798,238.17569,4.883646442,107.624786,1.448236925
291.312714,23.12704126,238.437836,4.899801755,107.763199,1.456479033
291.561615,23.23484152,238.691269,4.916476845,107.882935,1.463053151
291.795349,23.34884911,238.936874,4.934980382,108.000885,1.469698409
292.03363,23.45984658,239.211945,4.953907999,108.111023,1.475149854
292.266113,23.58008721,239.468689,4.968955908,108.245285,1.479658671
292.51767,23.69863336,239.742172,4.987095249,108.409592,1.486700782
292.79895,23.82047648,239.999786,5.006705955,108.563408,1.493796008
293.028625,23.9374755,240.249908,5.024067604,108.709724,1.500210634
293.245575,24.04510423,240.497253,5.042201249,108.863541,1.507188145
293.474915,24.1598439,240.74704,5.060789022,109.008064,1.516331991
293.718475,24.33833949,241.002991,5.079245774,109.146278,1.525487565
293.977814,24.40408088,241.247482,5.098637087,109.329063,1.529834778
294.23172,24.51864215,241.503418,5.118786091,109.483864,1.53657834
294.457642,24.63792021,241.76889,5.137796168,109.61367,1.543088594
294.685638,24.74385443,242.021332,5.159828322,109.731133,1.552147903
294.929749,24.85995728,242.280273,5.1779997,109.878731,1.557941764
295.170502,24.97736632,242.515305,5.199531629,110.031487,1.565340154
295.426392,25.09017528,242.762436,5.218095811,110.190544,1.574722478
295.659821,25.20200632,243.005463,5.240543961,110.312569,1.581355694
295.924744,25.32378294,243.254074,5.261106877,110.408699,1.589847315
296.160858,25.42686406,243.507599,5.281411166,110.525612,1.597949604
296.392395,25.539166,243.758926,5.304195815,110.69648,1.603763164
296.616364,25.65458592,243.999405,5.325806189,110.897514,1.613731411
296.874847,25.77098061,244.260284,5.344410522,111.077477,1.623921889
297.123322,25.88959848,244.507523,5.363443155,111.186295,1.631598274
297.367523,26.00678801,244.777008,5.388439878,111.339432,1.63811549
297.618683,26.1189775,245.018951,5.412970882,111.517921,1.645899401
297.869507,26.23485097,245.273804,5.434853312,111.70488,1.650733571
298.117584,26.35611924,245.532684,5.458066735,111.891243,1.65954038
298.373871,26.47981655,245.790283,5.480940357,112.074905,1.666041516
298.603088,26.58873202,246.050705,5.50865132,112.28936,1.671650862
298.813904,26.69515946,246.300827,5.52912784,112.473671,1.679453007
299.035553,26.8124723,246.557419,5.553550575,112.623306,1.686882797
299.277222,26.92952533,246.823257,5.580884688,112.764503,1.691582667
299.553925,27.05189539,247.084122,5.604054994,112.911766,1.701386404
299.794006,27.1661879,247.330444,5.627902684,113.096458,1.712027774
,,247.573029,5.652855925,113.272713,1.722127455
,,247.832275,5.677569076,113.406418,1.728446853
,,248.087158,5.703828188,113.525642,1.732445222
,,248.33493,5.728877688,113.662376,1.741291708
,,248.572479,5.754373744,113.801582,1.747321728
,,248.819565,5.780879012,113.975784,1.753817714
,,249.081116,5.807673018,114.135513,1.763336306
,,249.335587,5.833781693,114.289513,1.773048974
,,249.589386,5.862169806,114.464981,1.780723315
,,249.841888,5.889722123,114.644707,1.789447045
,,250.088562,5.920144627,114.82502,1.796260938
,,250.332077,5.940911093,115.008713,1.802359087
,,250.580261,5.970342405,115.191505,1.810090563
,,250.831131,5.998788267,115.347725,1.818309617
,,251.071472,6.030494727,115.510002,1.828475687
,,251.322327,6.059726573,115.678925,1.838194475
,,251.587006,6.088967331,115.854523,1.847329899
,,251.822372,6.117480376,116.005074,1.856299424
,,252.07373,6.149599815,116.155922,1.865198088
,,252.329376,6.179817839,116.318573,1.872618603
,,252.574249,6.211992552,116.513,1.877068797
,,252.834152,6.241603154,116.702896,1.887228873
,,253.060745,6.266361452,116.846855,1.894988822
,,253.298401,6.302502806,117.009872,1.902718951
,,253.543777,6.331994673,117.139656,1.909176675
,,253.786957,6.359064605,117.264893,1.922185223
,,254.041183,6.396421039,117.431877,1.931237356
,,254.292343,6.42890256,117.612488,1.939059205
,,254.522171,6.460923592,117.796463,1.948388545
,,254.768005,6.491633487,117.9599,1.957346882
,,255.016907,6.525904221,118.124832,1.964519965
,,255.273163,6.556682188,118.256203,1.970246334
,,255.51738,6.590904177,118.405106,1.979063662
,,255.768951,6.624105659,118.529831,1.989697323
,,256.02301,6.658126229,118.678795,1.996774169
,,256.257294,6.689621388,118.833519,2.007920526
,,256.523529,6.727496204,118.977928,2.016257012
,,256.77475,6.761686488,119.131783,2.028257871
,,257.035095,6.797581071,119.307434,2.03552655
,,257.291443,6.834490169,119.510689,2.045118924
,,257.542816,6.86975823,119.682732,2.05340851
,,257.79483,6.90648818,119.83847,2.062435171
,,258.035675,6.942160569,119.98481,2.069560785
,,258.298981,6.978850644,120.149338,2.078366239
,,258.543823,7.015258386,120.361763,2.08769165
,,258.783722,7.052895769,120.535744,2.09773553
,,259.0159,7.089489093,120.665756,2.106764869
,,259.26001,7.127826235,120.871292,2.114530618
,,259.508728,7.166908116,121.074394,2.123199086
,,259.749695,7.204998164,121.231461,2.133917401
,,259.983643,7.245949394,121.382469,2.139089858
,,260.231049,7.283472135,121.513771,2.148887011
,,260.475067,7.32175892,121.68605,2.158607962
,,260.718109,7.36065298,121.834648,2.165653987
,,260.977112,7.406206922,121.991486,2.174465806
,,261.220428,7.443541311,122.125259,2.182275254
,,261.460358,7.482365765,122.266632,2.193396106
,,261.70636,7.527827959,122.441414,2.20162542
,,261.952972,7.569410386,122.608597,2.208835902
,,262.211853,7.60725082,122.780373,2.218439699
,,262.467621,7.653132096,122.93911,2.229159324
,,262.710785,7.696919782,123.08905,2.238154776
,,262.953613,7.734913841,123.233536,2.248770086
,,263.19516,7.775541378,123.322784,2.256888804
,,263.440125,7.819709006,123.428734,2.267238565
,,263.692078,7.861577179,123.577805,2.274417176
,,263.932648,7.902467736,123.752396,2.284998975
,,264.176849,7.946689179,123.888443,2.290169907
,,264.441925,7.991344236,124.087669,2.298458401
,,264.697479,8.039373301,124.206139,2.308162523
,,264.958466,8.081336449,124.318512,2.31427159
,,265.197693,8.125220876,124.49958,2.323773394
,,265.437225,8.174092053,124.681549,2.335846158
,,265.679169,8.214595079,124.857216,2.342147766
,,265.923492,8.260658592,124.984848,2.348872173
,,266.157104,8.303071163,125.09304,2.360889329
,,266.400818,8.350951352,125.220055,2.368070323
,,266.653046,8.403264768,125.406677,2.377546358
,,266.890869,8.449068319,125.589073,2.38819707
,,267.149841,8.494224026,125.741364,2.396403461
,,267.388824,8.531415949,125.882126,2.405333535
,,267.631165,8.589496086,125.978485,2.415191096
,,267.863068,8.638189119,126.112885,2.424786039
,,268.114227,8.688065953,126.27314,2.431337019
,,268.359283,8.735975094,126.440109,2.442011102
,,268.592926,8.785437003,126.627151,2.45364899
,,268.82782,8.830792973,126.811188,2.463577933
,,269.064178,8.8853239,126.964203,2.475131401
,,269.318909,8.937910444,127.127869,2.485580699
,,269.56781,8.980429812,127.251129,2.495219146
,,269.800446,9.03299357,127.370071,2.504153765
,,270.036713,9.081706158,127.495758,2.512488293
,,270.287354,9.133654054,127.636055,2.52096666
,,270.519623,9.184511043,127.79554,2.5300843
,,270.752747,9.233186264,127.995216,2.539272799
,,271.010406,9.287796499,128.208618,2.548203771
,,271.250854,9.338222075,128.406204,2.558191862
,,271.487915,9.39569961,128.607468,2.568590019
,,271.735657,9.441674828,128.792953,2.577290764
,,271.956146,9.493578184,128.964401,2.586341861
,,272.191925,9.545142816,129.144714,2.596644973
,,272.433472,9.598943298,129.333267,2.603778521
,,272.662476,9.652184319,129.525497,2.612418938
,,272.892975,9.703034059,129.715927,2.623453387
,,273.122864,9.759053621,129.916138,2.633783403
,,273.345978,9.810884604,130.070938,2.643354284
,,273.589539,9.865066105,130.168457,2.651661996
,,273.825165,9.929062789,130.278488,2.662818053
,,274.074799,9.97974372,130.420532,2.67237969
,,274.320129,10.03551622,130.597031,2.682996787
,,274.56366,10.08855592,130.710754,2.693634509
,,274.804962,10.1474656,130.827515,2.701252173
,,275.047791,10.20122652,130.93576,2.710363224
,,275.297607,10.26757733,131.090668,2.7168857
,,275.529419,10.31722779,131.190964,2.724741742
,,275.771545,10.37766487,131.38768,2.73278271
,,276.023743,10.43683309,131.618881,2.741493821
,,276.259735,10.49226229,131.801285,2.752747632
,,276.501221,10.55418434,131.954742,2.761874685
,,276.743256,10.61803247,132.14299,2.771599052
,,276.989563,10.67031537,132.309906,2.779446328
,,277.237366,10.73249601,132.425842,2.787197509
,,277.48819,10.79210138,132.557678,2.797642292
,,277.727112,10.85299795,132.679169,2.807354877
,,277.9599,10.9112674,132.788116,2.815250988
,,278.185638,10.9698782,132.92424,2.825181761
,,278.41748,11.03580885,133.057632,2.836118728
,,278.649872,11.09381649,133.222504,2.84342314
,,278.877106,11.16482112,133.386124,2.851395384
,,279.105804,11.21840491,133.540939,2.860964301
,,279.342133,11.26394486,133.720184,2.86904396
,,279.597961,11.34786028,133.933044,2.875738766
,,279.82785,11.41858481,134.093689,2.885215792
,,280.06839,11.47069129,134.237869,2.892865755
,,280.300598,11.54743398,134.434891,2.904497833
,,280.53656,11.611099,134.603546,2.913368928
,,280.775177,11.66708001,134.757233,2.920422685
,,281.025665,11.73358579,134.927734,2.929391394
,,281.262726,11.80668037,135.123306,2.936616398
,,281.499451,11.8741489,135.312469,2.944778528
,,281.741028,11.94420457,135.495575,2.952397254
,,281.975586,12.00103108,135.674408,2.960252232
,,282.211609,12.06566607,135.861176,2.969577651
,,282.452545,12.13182849,136.039734,2.977737583
,,282.694031,12.20233061,136.235748,2.986892393
,,282.938232,12.26774543,136.423813,2.995359469
,,283.179993,12.3419177,136.589264,3.005535854
,,283.415955,12.42196597,136.753525,3.014421965
,,283.64917,12.47716078,136.895752,3.02336349
,,283.888702,12.54879991,137.045639,3.031112173
,,284.123688,12.62050206,137.189133,3.037715982
,,284.365021,12.68824036,137.340256,3.046271787
,,284.60968,12.76066962,137.483459,3.051916113
,,284.839111,12.83051368,137.58168,3.059915526
,,285.070068,12.9093782,137.745087,3.06812304
,,285.297333,12.97177066,137.948914,3.079268177
,,285.52002,13.03814508,138.094009,3.086024464
,,285.75943,13.10942067,138.213089,3.096413853
,,286.006104,13.19083343,138.360916,3.104371827
,,286.231445,13.26207053,138.508179,3.111740148
,,286.472321,13.34140513,138.632782,3.119592043
,,286.71347,13.4104589,138.778214,3.128343566
,,286.951813,13.48435195,138.917542,3.135855709
,,287.18988,13.56025965,139.068832,3.143566436
,,287.422424,13.63412089,139.195602,3.148685733
,,287.65863,13.71489553,139.292389,3.156735143
,,287.896942,13.78582725,139.390991,3.165666802
,,288.123993,13.86025033,139.512909,3.17207465
,,288.359802,13.93464483,139.684433,3.178273731
,,288.591064,14.01202027,139.833328,3.186155623
,,288.80954,14.09259276,139.958344,3.193313753
,,289.05838,14.16678426,140.073227,3.201565045
,,289.298676,14.24605499,140.216324,3.209986937
,,289.530762,14.33035705,140.379639,3.219292437
,,289.761627,14.40288118,140.531647,3.225179723
,,289.994293,14.47804957,140.662491,3.233327548
,,290.211426,14.55230519,140.777435,3.238397818
,,290.464996,14.65009289,140.942337,3.243823343
,,290.702728,14.7169283,141.170395,3.251346844
,,290.941406,14.8013623,141.367844,3.259408193
,,291.17215,14.87904393,141.534012,3.264551867
,,291.407715,14.9635784,141.684891,3.273564123
,,291.66333,15.05210129,141.854767,3.277499579
,,291.904938,15.12800586,142.023758,3.285434367
,,292.1362,15.20658999,142.168198,3.295610356
,,292.376556,15.2919942,142.327698,3.299211505
,,292.618713,15.37499407,142.480759,3.307007862
,,292.862976,15.45505155,142.628326,3.31484058
,,293.104492,15.55044549,142.786621,3.320517479
,,293.344177,15.63186443,142.923462,3.327410503
,,293.587738,15.71644017,143.098343,3.335244227
,,293.819214,15.80290261,143.258209,3.340769667
,,294.051208,15.88149466,143.416275,3.347954459
,,294.288391,15.98065358,143.578003,3.35439939
,,294.514954,16.06318134,143.719482,3.360228617
,,294.749969,16.14869881,143.828751,3.36759016
,,,,143.977325,3.373213928
,,,,144.149246,3.378688884
,,,,144.316269,3.386638026
,,,,144.488495,3.391638743
,,,,144.643875,3.399949027
,,,,144.801697,3.408011539
,,,,144.976471,3.413122461
,,,,145.123886,3.417961876
,,,,145.244904,3.424785139
,,,,145.389557,3.431430045
,,,,145.547165,3.436045558
,,,,145.680176,3.443021214
,,,,145.855606,3.44900778
,,,,146.047943,3.454302384
,,,,146.210495,3.460824525
,,,,146.38504,3.466684041
,,,,146.570343,3.473479582
,,,,146.763062,3.478771382
,,,,146.958557,3.484324944
,,,,147.143295,3.491292324
,,,,147.28717,3.497270057
,,,,147.419403,3.502522846
,,,,147.566956,3.50901731
,,,,147.70166,3.514925182
,,,,147.804047,3.522302492
,,,,147.877213,3.525976234
,,,,147.928879,3.531332403
,,,,147.975922,3.534261236
,,,,148.042679,3.539998797
,,,,148.096497,3.545335008
,,,,148.189972,3.552433613
,,,,148.374237,3.556948672
,,,,148.570465,3.56378408
,,,,148.757797,3.570564619
,,,,148.904556,3.576263153
,,,,149.021469,3.579108838
,,,,149.167282,3.586215692
,,,,149.329742,3.588833816
,,,,149.461441,3.59696355
,,,,149.609161,3.600192183
,,,,149.794128,3.604022389
,,,,149.993256,3.609940463
,,,,150.168701,3.616298186
,,,,150.36171,3.621902811
,,,,150.552261,3.627593052
,,,,150.712067,3.634101289
,,,,150.867249,3.637885692
,,,,151.01474,3.644771399
,,,,151.20813,3.652891257
,,,,151.41629,3.653499749
,,,,151.584442,3.661434214
,,,,151.745239,3.666889829
,,,,151.86351,3.672072667
,,,,151.948837,3.673575298
,,,,152.012299,3.676345151
,,,,152.149368,3.684834999
,,,,152.342834,3.690922739
,,,,152.523666,3.693758618
,,,,152.682648,3.696088971
,,,,152.776947,3.703608911
,,,,152.902054,3.705804561
,,,,153.110062,3.709966572
,,,,153.276794,3.719243304
,,,,153.446579,3.723514762
,,,,153.619522,3.725569763
,,,,153.75943,3.731392107
,,,,153.877213,3.736322296
,,,,153.98262,3.743104068
,,,,154.053848,3.748695341
,,,,154.165131,3.750558553
,,,,154.257004,3.753320244
,,,,154.398529,3.75901477
,,,,154.595535,3.764455718
,,,,154.795044,3.772486041
,,,,154.999802,3.774402158
,,,,155.209198,3.780425982
,,,,155.366791,3.78457784
,,,,155.482758,3.787071804
,,,,155.622803,3.792966224
,,,,155.779816,3.79646461
,,,,155.932816,3.801251795
,,,,156.080582,3.807918809
,,,,156.22345,3.811548067
,,,,156.385696,3.814152888
,,,,156.537521,3.821695921
,,,,156.680389,3.822078295
,,,,156.823563,3.82946667
,,,,156.961502,3.833104367
,,,,157.094818,3.835870428
,,,,157.257156,3.841833719
,,,,157.411148,3.845011775
,,,,157.508682,3.84177554
,,,,157.595734,3.853116701
,,,,157.732788,3.858090717
,,,,157.893616,3.863843659
,,,,158.069855,3.866806072
,,,,158.199234,3.871219481
,,,,158.341873,3.874680527
,,,,158.482346,3.877862702
,,,,158.609848,3.881268781
,,,,158.78093,3.886946478
,,,,158.973007,3.894413278
,,,,159.157959,3.894827057
,,,,159.300644,3.897935992
,,,,159.434998,3.902994436
,,,,159.594055,3.908157875
,,,,159.754654,3.911547911
,,,,159.892105,3.915809235
,,,,160.058594,3.921582867
,,,,160.240875,3.9248877
,,,,160.375244,3.927301351
,,,,160.538681,3.924066682
,,,,160.719406,3.936616513
,,,,160.806549,3.941237782
,,,,160.927658,3.944309171
,,,,161.066086,3.947639202
,,,,161.243469,3.953979587
,,,,161.447418,3.958339961
,,,,161.620789,3.959465528
,,,,161.774704,3.963366858
,,,,161.91687,3.96983124
,,,,162.066772,3.969379369
,,,,162.216064,3.977725721
,,,,162.317459,3.976950186
,,,,162.450378,3.9810035
,,,,162.587021,3.985177247
,,,,162.723953,3.989717902
,,,,162.831207,3.992835385
,,,,162.937881,3.994818198
,,,,163.066177,3.998349619
,,,,163.185516,4.003882411
,,,,163.325287,4.00450137
,,,,163.50061,4.009102481
,,,,163.674057,4.012553156
,,,,163.775803,4.017243889
,,,,163.902298,4.020008809
,,,,164.055969,4.025311567
,,,,164.210281,4.028671787
,,,,164.37175,4.0323897
,,,,164.524536,4.035848216
,,,,164.690308,4.037485798
,,,,164.848038,4.040368297
,,,,164.945175,4.043002499
,,,,165.075089,4.047823152
,,,,165.203751,4.05234038
,,,,165.330292,4.052308818
,,,,165.514359,4.056132331
,,,,165.713913,4.061275151
,,,,165.865829,4.064134168
,,,,166.043411,4.066945032
,,,,166.217606,4.070310239
,,,,166.36676,4.071694789
,,,,166.493622,4.074580327
,,,,166.631622,4.078319042
,,,,166.811096,4.079449251
,,,,166.989365,4.082813857
,,,,167.074173,4.084675551
,,,,167.216827,4.087466204
,,,,167.360748,4.091628846
,,,,167.459167,4.095538515
,,,,167.560379,4.09807549
,,,,167.714203,4.103224904
,,,,167.867416,4.103090776
,,,,167.998352,4.105507006
,,,,168.16861,4.109787963
,,,,168.290894,4.114848229
,,,,168.412857,4.115035764
,,,,168.528015,4.116079331
,,,,168.663589,4.119000632
,,,,168.794876,4.123589593
,,,,168.929245,4.125813534
,,,,169.045334,4.129417903
,,,,169.144104,4.130895354
,,,,169.277542,4.13263415
,,,,169.468262,4.135617634
,,,,169.639511,4.142109141
,,,,169.795258,4.142308536
,,,,169.92189,4.143935348
,,,,170.032745,4.146483988
,,,,170.152588,4.148444541
,,,,170.29071,4.154768059
,,,,170.397552,4.157395608
,,,,170.553024,4.156404374
,,,,170.700729,4.159237388
,,,,170.805115,4.161768341
,,,,170.880402,4.166610036
,,,,170.972351,4.1659441
,,,,171.120728,4.167400925
,,,,171.285202,4.168751566
,,,,171.439133,4.171808197
,,,,171.539795,4.172555738
,,,,171.628372,4.176959742
,,,,171.727509,4.179723371
,,,,171.880219,4.18072929
,,,,172.044373,4.18594796
,,,,172.162415,4.186097302
,,,,172.235825,4.188844638
,,,,172.382675,4.190835457
,,,,172.525497,4.192558717
,,,,172.635147,4.196921279
,,,,172.744217,4.196603936
,,,,172.883942,4.196445493
,,,,173.026459,4.200227832
,,,,173.133972,4.20322793
,,,,173.274918,4.203806063
,,,,173.353958,4.206432285
,,,,173.480972,4.211068244
,,,,173.606155,4.209845181
,,,,173.748688,4.210798688
,,,,173.895874,4.214224449
,,,,174.034363,4.216031854
,,,,174.1884,4.217276591
,,,,174.353546,4.219544723
,,,,174.525223,4.224167327
,,,,174.677704,4.223172328
,,,,174.816528,4.225552164
,,,,174.950089,4.226828914
,,,,175.075623,4.229394637
,,,,175.1689,4.230366154
,,,,175.251633,4.232039103
,,,,175.407837,4.232881242
,,,,175.575211,4.233732398
,,,,175.710037,4.239819582
,,,,175.854752,4.23818305
,,,,175.990829,4.239170903
,,,,176.148926,4.240076129
,,,,176.335831,4.241467888
,,,,176.489227,4.246520893
,,,,176.637085,4.244407004
,,,,176.776321,4.24379134
,,,,176.905594,4.245073828
,,,,177.038879,4.248589048
,,,,177.149536,4.24867119
,,,,177.265472,4.251882152
,,,,177.404053,4.256166034
,,,,177.602448,4.255050221
,,,,177.791229,4.254484587
,,,,177.943436,4.252830588
,,,,178.085114,4.256602179
,,,,178.217514,4.25953238
,,,,178.397308,4.255577553
,,,,178.571838,4.255112703
,,,,178.707031,4.256024606
,,,,178.875351,4.256605826
,,,,179.066956,4.257048896
,,,,179.217972,4.256160657
,,,,179.369568,4.25777134
,,,,179.495758,4.257427985
,,,,179.638702,4.260157468
,,,,179.753433,4.259054243
,,,,179.872177,4.257358087
,,,,179.963318,4.25878258
,,,,180.065643,4.258353129
,,,,180.182861,4.257922531
,,,,180.326721,4.257654201
,,,,180.468109,4.259244647
,,,,180.550598,4.257567315
,,,,180.628738,4.257871529
,,,,180.75618,4.25854435
,,,,180.896652,4.25808611
,,,,181.046417,4.258357526
,,,,181.203934,4.259331575
,,,,181.323639,4.25879202
,,,,181.423798,4.259213759
,,,,181.551559,4.258739028
,,,,181.712158,4.261786325
,,,,181.801483,4.259027848
,,,,181.915573,4.258936705
,,,,182.066284,4.260415878
,,,,182.221344,4.258921158
,,,,182.43161,4.257982209
,,,,182.594101,4.261298808
,,,,182.733322,4.258822561
,,,,182.88063,4.25783129
,,,,182.96933,4.259067847
,,,,183.038788,4.255919718
,,,,183.16098,4.258453857
,,,,183.309814,4.257922386
,,,,183.458054,4.25885989
,,,,183.563202,4.257368178
,,,,183.62117,4.256960841
,,,,183.639481,4.25909306
,,,,183.783676,4.257583246
,,,,183.898727,4.255420748
,,,,184.010696,4.256024317
,,,,184.169159,4.257872041
,,,,184.324524,4.256656154
,,,,184.457245,4.255021425
,,,,184.615723,4.25639424
,,,,184.7742,4.256582203
,,,,184.908798,4.257021293
,,,,185.037811,4.25414188
,,,,185.149765,4.258489027
,,,,185.261398,4.255875661
,,,,185.396942,4.258069414
,,,,185.514465,4.254350175
,,,,185.645645,4.257147792
,,,,185.74707,4.253765209
,,,,185.866455,4.253471641
,,,,185.946793,4.254386601
,,,,186.017792,4.252670319
,,,,186.12233,4.252143524
,,,,186.241714,4.252178983
,,,,186.42128,4.252565348
,,,,186.625977,4.252253279
,,,,186.799301,4.251381393
,,,,186.925858,4.250797701
,,,,187.044006,4.251649941
,,,,187.127762,4.250997271
,,,,187.174896,4.24964846
,,,,187.28685,4.251055892
,,,,187.432297,4.250676132
,,,,187.602219,4.249128739
,,,,187.767532,4.249965116
,,,,187.930344,4.248945211
,,,,188.064301,4.249897463
,,,,188.174393,4.249838247
,,,,188.231461,4.248689916
,,,,188.327301,4.249516132
,,,,188.48761,4.248205679
,,,,188.618484,4.248443537
,,,,188.688873,4.249576033
,,,,188.745026,4.249172683
,,,,188.819138,4.248081031
,,,,188.891373,4.246520475
